gap,mcb_mode,target,mechanic,year,scope,peak,trough,dimension,name,pnl,peak_nav,drawdown_contribution_percentage_points,contribution_basis
OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2024,ANNUAL_LOCAL,2024-05-07,2024-09-25,strategy,ATRDR,-376361.46745786926,8016354.315796261,4.694920566525451,Additive contribution within the same actual portfolio peak-to-trough window; negative contribution offsets drawdown
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2024,ANNUAL_LOCAL,2024-01-04,2024-02-07,route,FIXED_BELOW_L_REPAIR,-3006661.0011425572,16719043.58407416,17.98345094336959,Additive contribution within the same actual portfolio peak-to-trough window; negative contribution offsets drawdown
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2024,ANNUAL_LOCAL,2024-01-04,2024-02-07,route,NATIVE_CALLBACK,-5471.180722224031,16719043.58407416,0.03272424462985216,Additive contribution within the same actual portfolio peak-to-trough window; negative contribution offsets drawdown
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2024,ANNUAL_LOCAL,2024-01-04,2024-02-07,symbol,159611.SZ,-5471.180722224031,16719043.58407416,0.03272424462985216,Additive contribution within the same actual portfolio peak-to-trough window; negative contribution offsets drawdown
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2024,ANNUAL_LOCAL,2024-01-04,2024-02-07,symbol,300552.SZ,-2977450.6809132076,16719043.58407416,17.80873807727494,Additive contribution within the same actual portfolio peak-to-trough window; negative contribution offsets drawdown
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2024,ANNUAL_LOCAL,2024-01-04,2024-02-07,symbol,603345.SH,-29210.320229349654,16719043.58407416,0.17471286609464998,Additive contribution within the same actual portfolio peak-to-trough window; negative contribution offsets drawdown
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2024,ANNUAL_LOCAL,2024-01-04,2024-02-07,root,300552.SZ|2024-01-11,-2977450.6809132076,16719043.58407416,17.80873807727494,Additive contribution within the same actual portfolio peak-to-trough window; negative contribution offsets drawdown
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2024,ANNUAL_LOCAL,2024-01-04,2024-02-07,root,603345.SH|2024-01-22,-29210.320229349654,16719043.58407416,0.17471286609464998,Additive contribution within the same actual portfolio peak-to-trough window; negative contribution offsets drawdown
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2024,ANNUAL_LOCAL,2024-01-04,2024-02-07,root,SMV6|2023-03-07|159611.SZ|126,-5471.180722224031,16719043.58407416,0.03272424462985216,Additive contribution within the same actual portfolio peak-to-trough window; negative contribution offsets drawdown
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2024,FULL_PATH_TROUGH_IN_YEAR,2023-09-04,2024-02-07,strategy,ATRDR,-277385.5492659748,17061175.651592895,1.6258290456090407,Additive contribution within the same actual portfolio peak-to-trough window; negative contribution offsets drawdown
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2024,FULL_PATH_TROUGH_IN_YEAR,2023-09-04,2024-02-07,strategy,IFCGR,-2993528.525051876,17061175.651592895,17.545851389041815,Additive contribution within the same actual portfolio peak-to-trough window; negative contribution offsets drawdown
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2024,FULL_PATH_TROUGH_IN_YEAR,2023-09-04,2024-02-07,strategy,MCB,-72025.13879666512,17061175.651592895,0.422158122438301,Additive contribution within the same actual portfolio peak-to-trough window; negative contribution offsets drawdown
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2024,FULL_PATH_TROUGH_IN_YEAR,2023-09-04,2024-02-07,strategy,SMV6,-11325.036268991891,17061175.651592895,0.06637899110976296,Additive contribution within the same actual portfolio peak-to-trough window; negative contribution offsets drawdown
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2024,FULL_PATH_TROUGH_IN_YEAR,2023-09-04,2024-02-07,route,BULL,-77460.23091683716,17061175.651592895,0.4540146148111732,Additive contribution within the same actual portfolio peak-to-trough window; negative contribution offsets drawdown
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2024,FULL_PATH_TROUGH_IN_YEAR,2023-09-04,2024-02-07,route,FAST_BEAR,-895942.7927552061,17061175.651592895,5.2513543676666705,Additive contribution within the same actual portfolio peak-to-trough window; negative contribution offsets drawdown
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2024,FULL_PATH_TROUGH_IN_YEAR,2023-09-04,2024-02-07,route,FIXED_BELOW_L_REPAIR,-2993528.525051876,17061175.651592895,17.545851389041815,Additive contribution within the same actual portfolio peak-to-trough window; negative contribution offsets drawdown
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2024,FULL_PATH_TROUGH_IN_YEAR,2023-09-04,2024-02-07,route,MCB,-72025.13879666512,17061175.651592895,0.422158122438301,Additive contribution within the same actual portfolio peak-to-trough window; negative contribution offsets drawdown
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2024,FULL_PATH_TROUGH_IN_YEAR,2023-09-04,2024-02-07,route,NATIVE_CALLBACK,-11325.036268991891,17061175.651592895,0.06637899110976296,Additive contribution within the same actual portfolio peak-to-trough window; negative contribution offsets drawdown
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2024,FULL_PATH_TROUGH_IN_YEAR,2023-09-04,2024-02-07,route,SLOW_BEAR,696017.4744060686,17061175.651592895,-4.079539936868804,Additive contribution within the same actual portfolio peak-to-trough window; negative contribution offsets drawdown
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2024,FULL_PATH_TROUGH_IN_YEAR,2023-09-04,2024-02-07,symbol,000039.SZ,14538.240473827413,17061175.651592895,-0.0852124189488083,Additive contribution within the same actual portfolio peak-to-trough window; negative contribution offsets drawdown
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2024,FULL_PATH_TROUGH_IN_YEAR,2023-09-04,2024-02-07,symbol,000678.SZ,-14932.389133060968,17061175.651592895,0.08752262703342382,Additive contribution within the same actual portfolio peak-to-trough window; negative contribution offsets drawdown
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2024,FULL_PATH_TROUGH_IN_YEAR,2023-09-04,2024-02-07,symbol,000977.SZ,10077.168439430823,17061175.651592895,-0.05906491232032993,Additive contribution within the same actual portfolio peak-to-trough window; negative contribution offsets drawdown
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2024,FULL_PATH_TROUGH_IN_YEAR,2023-09-04,2024-02-07,symbol,000980.SZ,-696288.5949952211,17061175.651592895,4.081129045349305,Additive contribution within the same actual portfolio peak-to-trough window; negative contribution offsets drawdown
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2024,FULL_PATH_TROUGH_IN_YEAR,2023-09-04,2024-02-07,symbol,001287.SZ,58738.694478580146,17061175.651592895,-0.34428280722317095,Additive contribution within the same actual portfolio peak-to-trough window; negative contribution offsets drawdown
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2024,FULL_PATH_TROUGH_IN_YEAR,2023-09-04,2024-02-07,symbol,001696.SZ,-9125.877928646643,17061175.651592895,0.05348915054276824,Additive contribution within the same actual portfolio peak-to-trough window; negative contribution offsets drawdown
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2024,FULL_PATH_TROUGH_IN_YEAR,2023-09-04,2024-02-07,symbol,002093.SZ,-15186.392535579818,17061175.651592895,0.0890114072189507,Additive contribution within the same actual portfolio peak-to-trough window; negative contribution offsets drawdown
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2024,FULL_PATH_TROUGH_IN_YEAR,2023-09-04,2024-02-07,symbol,002152.SZ,-16727.385189822693,17061175.651592895,0.09804356705196317,Additive contribution within the same actual portfolio peak-to-trough window; negative contribution offsets drawdown
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2024,FULL_PATH_TROUGH_IN_YEAR,2023-09-04,2024-02-07,symbol,002197.SZ,-21712.76397829227,17061175.651592895,0.12726417230377138,Additive contribution within the same actual portfolio peak-to-trough window; negative contribution offsets drawdown
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2024,FULL_PATH_TROUGH_IN_YEAR,2023-09-04,2024-02-07,symbol,002214.SZ,-11408.434124589245,17061175.651592895,0.06686780769134225,Additive contribution within the same actual portfolio peak-to-trough window; negative contribution offsets drawdown
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2024,FULL_PATH_TROUGH_IN_YEAR,2023-09-04,2024-02-07,symbol,002284.SZ,-14431.359123232123,17061175.651592895,0.08458595947861751,Additive contribution within the same actual portfolio peak-to-trough window; negative contribution offsets drawdown
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2024,FULL_PATH_TROUGH_IN_YEAR,2023-09-04,2024-02-07,symbol,002429.SZ,-2186.2589003968847,17061175.651592895,0.012814233585320174,Additive contribution within the same actual portfolio peak-to-trough window; negative contribution offsets drawdown
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2024,FULL_PATH_TROUGH_IN_YEAR,2023-09-04,2024-02-07,symbol,002526.SZ,6689.289793886897,17061175.651592895,-0.03920767202969603,Additive contribution within the same actual portfolio peak-to-trough window; negative contribution offsets drawdown
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2024,FULL_PATH_TROUGH_IN_YEAR,2023-09-04,2024-02-07,symbol,002543.SZ,-136834.36739186925,17061175.651592895,0.8020219132970118,Additive contribution within the same actual portfolio peak-to-trough window; negative contribution offsets drawdown
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2024,FULL_PATH_TROUGH_IN_YEAR,2023-09-04,2024-02-07,symbol,002565.SZ,-10979.239693091977,17061175.651592895,0.06435218719565151,Additive contribution within the same actual portfolio peak-to-trough window; negative contribution offsets drawdown
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2024,FULL_PATH_TROUGH_IN_YEAR,2023-09-04,2024-02-07,symbol,002645.SZ,1967.585110230007,17061175.651592895,-0.011532529471650482,Additive contribution within the same actual portfolio peak-to-trough window; negative contribution offsets drawdown
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2024,FULL_PATH_TROUGH_IN_YEAR,2023-09-04,2024-02-07,symbol,002691.SZ,43617.98008899838,17061175.651592895,-0.2556563567465882,Additive contribution within the same actual portfolio peak-to-trough window; negative contribution offsets drawdown
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2024,FULL_PATH_TROUGH_IN_YEAR,2023-09-04,2024-02-07,symbol,003007.SZ,110270.95144033694,17061175.651592895,-0.6463268047418622,Additive contribution within the same actual portfolio peak-to-trough window; negative contribution offsets drawdown
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2024,FULL_PATH_TROUGH_IN_YEAR,2023-09-04,2024-02-07,symbol,159611.SZ,4178.156328432,17061175.651592895,-0.02448926389220963,Additive contribution within the same actual portfolio peak-to-trough window; negative contribution offsets drawdown
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2024,FULL_PATH_TROUGH_IN_YEAR,2023-09-04,2024-02-07,symbol,159980.SZ,-1067.7685486079936,17061175.651592895,0.006258469934387568,Additive contribution within the same actual portfolio peak-to-trough window; negative contribution offsets drawdown
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2024,FULL_PATH_TROUGH_IN_YEAR,2023-09-04,2024-02-07,symbol,159997.SZ,-14435.424048815898,17061175.651592895,0.08460978506758503,Additive contribution within the same actual portfolio peak-to-trough window; negative contribution offsets drawdown
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2024,FULL_PATH_TROUGH_IN_YEAR,2023-09-04,2024-02-07,symbol,300078.SZ,-8994.612301974143,17061175.651592895,0.05271976847113916,Additive contribution within the same actual portfolio peak-to-trough window; negative contribution offsets drawdown
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2024,FULL_PATH_TROUGH_IN_YEAR,2023-09-04,2024-02-07,symbol,300099.SZ,-9102.14040663033,17061175.651592895,0.053350018735552486,Additive contribution within the same actual portfolio peak-to-trough window; negative contribution offsets drawdown
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2024,FULL_PATH_TROUGH_IN_YEAR,2023-09-04,2024-02-07,symbol,300150.SZ,-8589.030762169918,17061175.651592895,0.05034254929183625,Additive contribution within the same actual portfolio peak-to-trough window; negative contribution offsets drawdown
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2024,FULL_PATH_TROUGH_IN_YEAR,2023-09-04,2024-02-07,symbol,300222.SZ,-3925.1531961849346,17061175.651592895,0.023006346551613325,Additive contribution within the same actual portfolio peak-to-trough window; negative contribution offsets drawdown
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2024,FULL_PATH_TROUGH_IN_YEAR,2023-09-04,2024-02-07,symbol,300248.SZ,-17328.966702156977,17061175.651592895,0.10156959318649932,Additive contribution within the same actual portfolio peak-to-trough window; negative contribution offsets drawdown
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2024,FULL_PATH_TROUGH_IN_YEAR,2023-09-04,2024-02-07,symbol,300257.SZ,22633.315645357732,17061175.651592895,-0.1326597657016948,Additive contribution within the same actual portfolio peak-to-trough window; negative contribution offsets drawdown
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2024,FULL_PATH_TROUGH_IN_YEAR,2023-09-04,2024-02-07,symbol,300294.SZ,13398.998240161336,17061175.651592895,-0.07853502310616182,Additive contribution within the same actual portfolio peak-to-trough window; negative contribution offsets drawdown
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2024,FULL_PATH_TROUGH_IN_YEAR,2023-09-04,2024-02-07,symbol,300300.SZ,-25435.13546538772,17061175.651592895,0.1490819623735191,Additive contribution within the same actual portfolio peak-to-trough window; negative contribution offsets drawdown
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2024,FULL_PATH_TROUGH_IN_YEAR,2023-09-04,2024-02-07,symbol,300307.SZ,-17281.57609123036,17061175.651592895,0.10129182445652207,Additive contribution within the same actual portfolio peak-to-trough window; negative contribution offsets drawdown
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2024,FULL_PATH_TROUGH_IN_YEAR,2023-09-04,2024-02-07,symbol,300359.SZ,-889.9651891426599,17061175.651592895,0.005216318073951542,Additive contribution within the same actual portfolio peak-to-trough window; negative contribution offsets drawdown
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2024,FULL_PATH_TROUGH_IN_YEAR,2023-09-04,2024-02-07,symbol,300417.SZ,-6789.755754212294,17061175.651592895,0.03979652922439947,Additive contribution within the same actual portfolio peak-to-trough window; negative contribution offsets drawdown
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2024,FULL_PATH_TROUGH_IN_YEAR,2023-09-04,2024-02-07,symbol,300482.SZ,13167.453422579076,17061175.651592895,-0.0771778785440833,Additive contribution within the same actual portfolio peak-to-trough window; negative contribution offsets drawdown
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2024,FULL_PATH_TROUGH_IN_YEAR,2023-09-04,2024-02-07,symbol,300520.SZ,-4616.138410435262,17061175.651592895,0.027056391099310215,Additive contribution within the same actual portfolio peak-to-trough window; negative contribution offsets drawdown
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2024,FULL_PATH_TROUGH_IN_YEAR,2023-09-04,2024-02-07,symbol,300540.SZ,9203.434922164242,17061175.651592895,-0.05394373230841788,Additive contribution within the same actual portfolio peak-to-trough window; negative contribution offsets drawdown
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2024,FULL_PATH_TROUGH_IN_YEAR,2023-09-04,2024-02-07,symbol,300552.SZ,-2977450.6809132076,17061175.651592895,17.451614951489123,Additive contribution within the same actual portfolio peak-to-trough window; negative contribution offsets drawdown
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2024,FULL_PATH_TROUGH_IN_YEAR,2023-09-04,2024-02-07,symbol,300563.SZ,163914.6105031773,17061175.651592895,-0.9607462806226582,Additive contribution within the same actual portfolio peak-to-trough window; negative contribution offsets drawdown
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2024,FULL_PATH_TROUGH_IN_YEAR,2023-09-04,2024-02-07,symbol,300604.SZ,-199654.19775998505,17061175.651592895,1.1702253223173669,Additive contribution within the same actual portfolio peak-to-trough window; negative contribution offsets drawdown
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2024,FULL_PATH_TROUGH_IN_YEAR,2023-09-04,2024-02-07,symbol,300611.SZ,-10873.16263008922,17061175.651592895,0.06373044186479647,Additive contribution within the same actual portfolio peak-to-trough window; negative contribution offsets drawdown
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2024,FULL_PATH_TROUGH_IN_YEAR,2023-09-04,2024-02-07,symbol,300627.SZ,2307.9306250101417,17061175.651592895,-0.013527383294917691,Additive contribution within the same actual portfolio peak-to-trough window; negative contribution offsets drawdown
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2024,FULL_PATH_TROUGH_IN_YEAR,2023-09-04,2024-02-07,symbol,300688.SZ,-12007.237990165637,17061175.651592895,0.07037755331382803,Additive contribution within the same actual portfolio peak-to-trough window; negative contribution offsets drawdown
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2024,FULL_PATH_TROUGH_IN_YEAR,2023-09-04,2024-02-07,symbol,300702.SZ,-41973.518174394514,17061175.651592895,0.24601773659411164,Additive contribution within the same actual portfolio peak-to-trough window; negative contribution offsets drawdown
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2024,FULL_PATH_TROUGH_IN_YEAR,2023-09-04,2024-02-07,symbol,300718.SZ,-6896.488538986883,17061175.651592895,0.0404221179115696,Additive contribution within the same actual portfolio peak-to-trough window; negative contribution offsets drawdown
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2024,FULL_PATH_TROUGH_IN_YEAR,2023-09-04,2024-02-07,symbol,300761.SZ,-88375.39972241753,17061175.651592895,0.5179912658256142,Additive contribution within the same actual portfolio peak-to-trough window; negative contribution offsets drawdown
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2024,FULL_PATH_TROUGH_IN_YEAR,2023-09-04,2024-02-07,symbol,300779.SZ,-7525.258302149638,17061175.651592895,0.0441075014748298,Additive contribution within the same actual portfolio peak-to-trough window; negative contribution offsets drawdown
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2024,FULL_PATH_TROUGH_IN_YEAR,2023-09-04,2024-02-07,symbol,300825.SZ,-9367.56624359768,17061175.651592895,0.054905748788320385,Additive contribution within the same actual portfolio peak-to-trough window; negative contribution offsets drawdown
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2024,FULL_PATH_TROUGH_IN_YEAR,2023-09-04,2024-02-07,symbol,300830.SZ,82464.29592333295,17061175.651592895,-0.4833447448601455,Additive contribution within the same actual portfolio peak-to-trough window; negative contribution offsets drawdown
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2024,FULL_PATH_TROUGH_IN_YEAR,2023-09-04,2024-02-07,symbol,300887.SZ,28238.58445905156,17061175.651592895,-0.16551370805689525,Additive contribution within the same actual portfolio peak-to-trough window; negative contribution offsets drawdown
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2024,FULL_PATH_TROUGH_IN_YEAR,2023-09-04,2024-02-07,symbol,300893.SZ,105415.30597987262,17061175.651592895,-0.6178666003595752,Additive contribution within the same actual portfolio peak-to-trough window; negative contribution offsets drawdown
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2024,FULL_PATH_TROUGH_IN_YEAR,2023-09-04,2024-02-07,symbol,300977.SZ,-13862.56087516112,17061175.651592895,0.08125208460571039,Additive contribution within the same actual portfolio peak-to-trough window; negative contribution offsets drawdown
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2024,FULL_PATH_TROUGH_IN_YEAR,2023-09-04,2024-02-07,symbol,301073.SZ,6909.155907767844,17061175.651592895,-0.04049636466360851,Additive contribution within the same actual portfolio peak-to-trough window; negative contribution offsets drawdown
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2024,FULL_PATH_TROUGH_IN_YEAR,2023-09-04,2024-02-07,symbol,301081.SZ,-6091.084892822742,17061175.651592895,0.03570143709442471,Additive contribution within the same actual portfolio peak-to-trough window; negative contribution offsets drawdown
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2024,FULL_PATH_TROUGH_IN_YEAR,2023-09-04,2024-02-07,symbol,301085.SZ,86630.28197589889,17061175.651592895,-0.5077626755915309,Additive contribution within the same actual portfolio peak-to-trough window; negative contribution offsets drawdown
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2024,FULL_PATH_TROUGH_IN_YEAR,2023-09-04,2024-02-07,symbol,301106.SZ,-21243.480634356252,17061175.651592895,0.12451358023720295,Additive contribution within the same actual portfolio peak-to-trough window; negative contribution offsets drawdown
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2024,FULL_PATH_TROUGH_IN_YEAR,2023-09-04,2024-02-07,symbol,301215.SZ,20603.296539380437,17061175.651592895,-0.12076129429836117,Additive contribution within the same actual portfolio peak-to-trough window; negative contribution offsets drawdown
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2024,FULL_PATH_TROUGH_IN_YEAR,2023-09-04,2024-02-07,symbol,301327.SZ,-3853.848256517464,17061175.651592895,0.022588409704097118,Additive contribution within the same actual portfolio peak-to-trough window; negative contribution offsets drawdown
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2024,FULL_PATH_TROUGH_IN_YEAR,2023-09-04,2024-02-07,symbol,600212.SH,-11763.41870475567,17061175.651592895,0.06894846489466505,Additive contribution within the same actual portfolio peak-to-trough window; negative contribution offsets drawdown
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2024,FULL_PATH_TROUGH_IN_YEAR,2023-09-04,2024-02-07,symbol,600218.SH,39504.46086557671,17061175.651592895,-0.23154594778401702,Additive contribution within the same actual portfolio peak-to-trough window; negative contribution offsets drawdown
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2024,FULL_PATH_TROUGH_IN_YEAR,2023-09-04,2024-02-07,symbol,600237.SH,-11634.812458180557,17061175.651592895,0.06819467014334553,Additive contribution within the same actual portfolio peak-to-trough window; negative contribution offsets drawdown
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2024,FULL_PATH_TROUGH_IN_YEAR,2023-09-04,2024-02-07,symbol,600292.SH,-3385.4565047269243,17061175.651592895,0.019843043491618032,Additive contribution within the same actual portfolio peak-to-trough window; negative contribution offsets drawdown
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2024,FULL_PATH_TROUGH_IN_YEAR,2023-09-04,2024-02-07,symbol,600397.SH,-10776.683717517835,17061175.651592895,0.06316495379678998,Additive contribution within the same actual portfolio peak-to-trough window; negative contribution offsets drawdown
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2024,FULL_PATH_TROUGH_IN_YEAR,2023-09-04,2024-02-07,symbol,600455.SH,27823.091152866506,17061175.651592895,-0.16307839342987385,Additive contribution within the same actual portfolio peak-to-trough window; negative contribution offsets drawdown
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2024,FULL_PATH_TROUGH_IN_YEAR,2023-09-04,2024-02-07,symbol,600566.SH,14075.55950226533,17061175.651592895,-0.08250052510860342,Additive contribution within the same actual portfolio peak-to-trough window; negative contribution offsets drawdown
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2024,FULL_PATH_TROUGH_IN_YEAR,2023-09-04,2024-02-07,symbol,600571.SH,27383.583210396573,17061175.651592895,-0.16050232275663803,Additive contribution within the same actual portfolio peak-to-trough window; negative contribution offsets drawdown
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2024,FULL_PATH_TROUGH_IN_YEAR,2023-09-04,2024-02-07,symbol,600728.SH,-21513.64979790012,17061175.651592895,0.1260971121640819,Additive contribution within the same actual portfolio peak-to-trough window; negative contribution offsets drawdown
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2024,FULL_PATH_TROUGH_IN_YEAR,2023-09-04,2024-02-07,symbol,600838.SH,128988.29903529216,17061175.651592895,-0.7560340604268342,Additive contribution within the same actual portfolio peak-to-trough window; negative contribution offsets drawdown
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2024,FULL_PATH_TROUGH_IN_YEAR,2023-09-04,2024-02-07,symbol,601369.SH,-12935.2407016502,17061175.651592895,0.07581681922630294,Additive contribution within the same actual portfolio peak-to-trough window; negative contribution offsets drawdown
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2024,FULL_PATH_TROUGH_IN_YEAR,2023-09-04,2024-02-07,symbol,603035.SH,-10381.69420961702,17061175.651592895,0.06084981727884471,Additive contribution within the same actual portfolio peak-to-trough window; negative contribution offsets drawdown
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2024,FULL_PATH_TROUGH_IN_YEAR,2023-09-04,2024-02-07,symbol,603115.SH,-4828.248507420845,17061175.651592895,0.028299623695451855,Additive contribution within the same actual portfolio peak-to-trough window; negative contribution offsets drawdown
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2024,FULL_PATH_TROUGH_IN_YEAR,2023-09-04,2024-02-07,symbol,603201.SH,38656.49295039757,17061175.651592895,-0.2265757866855351,Additive contribution within the same actual portfolio peak-to-trough window; negative contribution offsets drawdown
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2024,FULL_PATH_TROUGH_IN_YEAR,2023-09-04,2024-02-07,symbol,603267.SH,-60537.665811678096,17061175.651592895,0.35482704737305765,Additive contribution within the same actual portfolio peak-to-trough window; negative contribution offsets drawdown
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2024,FULL_PATH_TROUGH_IN_YEAR,2023-09-04,2024-02-07,symbol,603345.SH,-29210.320229349654,17061175.651592895,0.17120930483253344,Additive contribution within the same actual portfolio peak-to-trough window; negative contribution offsets drawdown
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2024,FULL_PATH_TROUGH_IN_YEAR,2023-09-04,2024-02-07,symbol,603656.SH,3377.178502214717,17061175.651592895,-0.019794523960014507,Additive contribution within the same actual portfolio peak-to-trough window; negative contribution offsets drawdown
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2024,FULL_PATH_TROUGH_IN_YEAR,2023-09-04,2024-02-07,symbol,603666.SH,16073.288695570202,17061175.651592895,-0.0942097369126467,Additive contribution within the same actual portfolio peak-to-trough window; negative contribution offsets drawdown
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2024,FULL_PATH_TROUGH_IN_YEAR,2023-09-04,2024-02-07,symbol,603668.SH,4376.341965288738,17061175.651592895,-0.025650881596076563,Additive contribution within the same actual portfolio peak-to-trough window; negative contribution offsets drawdown
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2024,FULL_PATH_TROUGH_IN_YEAR,2023-09-04,2024-02-07,symbol,603755.SH,-20842.69311192265,17061175.651592895,0.12216446004397533,Additive contribution within the same actual portfolio peak-to-trough window; negative contribution offsets drawdown
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2024,FULL_PATH_TROUGH_IN_YEAR,2023-09-04,2024-02-07,symbol,603895.SH,204606.3714600253,17061175.651592895,-1.199251303886098,Additive contribution within the same actual portfolio peak-to-trough window; negative contribution offsets drawdown
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2024,FULL_PATH_TROUGH_IN_YEAR,2023-09-04,2024-02-07,symbol,605186.SH,1159.451538443993,17061175.651592895,-0.006795847848478967,Additive contribution within the same actual portfolio peak-to-trough window; negative contribution offsets drawdown
