trade_date,decision_at,incremental_pnl,incremental_daily_return,incremental_capital_days,concentration,gross_after,current_account_drawdown,gross_before,state_trade_date,market_median_ret20,market_median_ret60,market_positive_ret20_share,market_positive_ret60_share,state_as_of,b20_l5,b20_l5_source_timestamp,market_regime,index_realized_vol20_prior,index_amount_prior,breadth_bucket,year,block,gap,mcb_mode,target,mechanic
2024-06-03,2024-06-03 09:30:00,-138577.22671649326,-0.005382030635843938,15312688.574311018,0.02322718627499217,0.48557720273831023,0.07615553687159482,0.49275789474987614,2024-05-31,-0.022186846894651224,-0.010310711848767473,0.3531526548672566,0.46598451327433627,2024-05-31 15:00:00,0.6714601769911505,2024-05-24 15:00:00,BEAR,0.17956047858133242,133719611673.00002,MINORITY_POSITIVE_20D,2024,ROLLFORWARD_DIAGNOSTIC,IFCGR,independent,G50,FULL_BOOK_NORMALIZATION
2024-06-04,2024-06-04 09:30:00,-36294.76256463211,-0.0014442626404874408,5525625.543417931,0.023817505790899116,0.4780674965960149,0.08727492935102665,0.48557720273831023,2024-06-03,-0.06263595996514992,-0.029258404256981507,0.20547566371681417,0.4150995575221239,2024-06-03 15:00:00,0.6133849557522124,2024-05-27 15:00:00,BEAR,0.1657436824624079,156847760734.0,MINORITY_POSITIVE_20D,2024,ROLLFORWARD_DIAGNOSTIC,IFCGR,independent,G50,FULL_BOOK_NORMALIZATION
2024-06-05,2024-06-05 09:30:00,-75537.1590320468,-0.003559032881120664,5626792.759337902,0.03317457263313074,0.49645292006085406,0.09018025450863387,0.4780674965960149,2024-06-04,-0.0728827610416436,-0.02064631956912022,0.1895551257253385,0.43658469190384086,2024-06-04 15:00:00,0.5294442908487696,2024-05-28 15:00:00,BEAR,0.16701799587574442,138133314033.00003,MINORITY_POSITIVE_20D,2024,ROLLFORWARD_DIAGNOSTIC,IFCGR,independent,G50,FULL_BOOK_NORMALIZATION
2024-06-06,2024-06-06 09:30:00,-204213.54988914263,-0.00999464116250156,6192865.856890678,0.03268109180108455,0.49061398948660134,0.09575454385721482,0.49645292006085406,2024-06-05,-0.07666290868094705,-0.04999123921328119,0.1758363284489909,0.36051976776333977,2024-06-05 15:00:00,0.48187102131192916,2024-05-29 15:00:00,BEAR,0.1645252420210217,129081217483.00002,MINORITY_POSITIVE_20D,2024,ROLLFORWARD_DIAGNOSTIC,IFCGR,independent,G50,FULL_BOOK_NORMALIZATION
2024-06-07,2024-06-07 09:30:00,110740.43831928167,0.005563719430989514,6049182.348531246,0.03275800075481407,0.5030580918059092,0.11057111999288849,0.49061398948660134,2024-06-06,-0.12297898120590733,-0.07722007722007718,0.11258644536652836,0.30428769017980634,2024-06-06 15:00:00,0.30918141592920356,2024-05-30 15:00:00,BEAR,0.16158409637434587,159189463760.0,MINORITY_POSITIVE_20D,2024,ROLLFORWARD_DIAGNOSTIC,IFCGR,independent,G50,FULL_BOOK_NORMALIZATION
2024-06-11,2024-06-11 09:30:00,8391.433918950148,0.00045743494350206115,25005427.149382114,0.03852178473525242,0.5012504796909637,0.10255238976670022,0.5030580918059092,2024-06-07,-0.09876897883855007,-0.06574011548585373,0.1287375415282392,0.3181063122923588,2024-06-07 15:00:00,0.3531526548672566,2024-05-31 15:00:00,BEAR,0.16355014399736073,127151511671.00002,MINORITY_POSITIVE_20D,2024,ROLLFORWARD_DIAGNOSTIC,IFCGR,independent,G50,FULL_BOOK_NORMALIZATION
2024-06-12,2024-06-12 09:30:00,53635.501233435236,0.003332651383599266,6573227.742090702,0.09960044119817324,0.5025732882110717,0.10198086003682816,0.5012504796909637,2024-06-11,-0.08023774145616647,-0.08131255367244705,0.1499585749792875,0.2861088097210715,2024-06-11 15:00:00,0.20547566371681417,2024-06-03 15:00:00,BEAR,0.1679789840996858,130922333475.0,MINORITY_POSITIVE_20D,2024,ROLLFORWARD_DIAGNOSTIC,IFCGR,independent,G50,FULL_BOOK_NORMALIZATION
2024-06-13,2024-06-13 09:30:00,-20556.35975655634,-0.001336963615006512,7310577.4408836365,0.1677863772629674,0.49935650823522487,0.09868937815070278,0.5025732882110717,2024-06-12,-0.07915993537964461,-0.08585858585858575,0.15282758620689654,0.2866206896551724,2024-06-12 15:00:00,0.1895551257253385,2024-06-04 15:00:00,BEAR,0.16666309293089085,125294312043.00002,MINORITY_POSITIVE_20D,2024,ROLLFORWARD_DIAGNOSTIC,IFCGR,independent,G50,FULL_BOOK_NORMALIZATION
2024-06-14,2024-06-14 09:30:00,-74241.07475340273,-0.0047786686258905415,7478385.492640018,0.29606567610071505,0.49850206184866724,0.09989408667346844,0.49935650823522487,2024-06-13,-0.07684328120012773,-0.0897055687552139,0.1704357418643133,0.27413127413127414,2024-06-13 15:00:00,0.1758363284489909,2024-06-05 15:00:00,BEAR,0.1654310229531818,138017519920.0,MINORITY_POSITIVE_20D,2024,ROLLFORWARD_DIAGNOSTIC,IFCGR,independent,G50,FULL_BOOK_NORMALIZATION
2024-06-17,2024-06-17 09:30:00,-168179.52369268425,-0.010979583775515705,22711391.376520157,0.1717985215997739,0.4942583280741258,0.10429445990203212,0.49850206184866724,2024-06-14,-0.07723579618162729,-0.08313083134173904,0.16979051819184124,0.2880374862183021,2024-06-14 15:00:00,0.11258644536652836,2024-06-06 15:00:00,BEAR,0.16570577510837908,147939037918.0,MINORITY_POSITIVE_20D,2024,ROLLFORWARD_DIAGNOSTIC,IFCGR,independent,G50,FULL_BOOK_NORMALIZATION
2024-06-18,2024-06-18 09:30:00,277311.84101614077,0.018298258954354732,7447978.097266197,0.17621995404845225,0.5033958306056522,0.11417451024786462,0.4942583280741258,2024-06-17,-0.09197193040881235,-0.09795479009687824,0.15100578671810416,0.2648112427666024,2024-06-17 15:00:00,0.1287375415282392,2024-06-07 15:00:00,BEAR,0.15477426551102694,140185484941.00003,MINORITY_POSITIVE_20D,2024,ROLLFORWARD_DIAGNOSTIC,IFCGR,independent,G50,FULL_BOOK_NORMALIZATION
2024-06-19,2024-06-19 09:30:00,166336.72815953754,0.010494861554063215,7599350.356459618,0.05537203554656955,0.5023562061609087,0.09787534653972996,0.5033958306056522,2024-06-18,-0.08251829955116508,-0.10521552596669281,0.16565600882028667,0.24889746416758546,2024-06-18 15:00:00,0.1499585749792875,2024-06-11 15:00:00,BEAR,0.1568697965898005,139816865554.0,MINORITY_POSITIVE_20D,2024,ROLLFORWARD_DIAGNOSTIC,IFCGR,independent,G50,FULL_BOOK_NORMALIZATION
2024-06-20,2024-06-20 09:30:00,-212892.80891018175,-0.012298587569309575,7208750.536064625,0.04233491793391956,0.444885389915878,0.08785239822730129,0.5023562061609087,2024-06-19,-0.07954545454545436,-0.10592183691262036,0.1715780776645552,0.24042963370972184,2024-06-19 15:00:00,0.15282758620689654,2024-06-12 15:00:00,BEAR,0.15837955033744996,137697257826.0,MINORITY_POSITIVE_20D,2024,ROLLFORWARD_DIAGNOSTIC,IFCGR,independent,G50,FULL_BOOK_NORMALIZATION
2024-06-21,2024-06-21 09:30:00,33698.054582390934,0.002039742769045272,6414593.924114227,0.047828371558380565,0.46204322350835314,0.10152906541020157,0.444885389915878,2024-06-20,-0.10586741191968141,-0.13755217094882083,0.12155457552370452,0.19349503858875414,2024-06-20 15:00:00,0.1704357418643133,2024-06-13 15:00:00,BEAR,0.16813565415892545,145161795219.0,MINORITY_POSITIVE_20D,2024,ROLLFORWARD_DIAGNOSTIC,IFCGR,independent,G50,FULL_BOOK_NORMALIZATION
2024-06-24,2024-06-24 09:30:00,-219814.44256745838,-0.0131646555007307,19784628.60399723,0.05020008025041614,0.4413849979753188,0.09941507890932433,0.46204322350835314,2024-06-21,-0.08540728912449491,-0.13865868138804704,0.15261707988980716,0.19366391184573004,2024-06-21 15:00:00,0.16979051819184124,2024-06-14 15:00:00,BEAR,0.15391470730077556,113314006072.0,MINORITY_POSITIVE_20D,2024,ROLLFORWARD_DIAGNOSTIC,IFCGR,independent,G50,FULL_BOOK_NORMALIZATION
2024-06-25,2024-06-25 09:30:00,-11991.884723349474,-0.0007496006674597331,6414937.4212059975,0.05782850721002936,0.4994614092009016,0.11329680751578453,0.4413849979753188,2024-06-24,-0.11269565217391297,-0.15763546798029549,0.12861470669237124,0.17653538969980723,2024-06-24 15:00:00,0.15100578671810416,2024-06-17 15:00:00,BEAR,0.18505852467426026,133643136633.0,MINORITY_POSITIVE_20D,2024,ROLLFORWARD_DIAGNOSTIC,IFCGR,independent,G50,FULL_BOOK_NORMALIZATION
2024-06-26,2024-06-26 09:30:00,310197.3999638315,0.019170921542926045,7068776.280228138,0.0576179486002715,0.5074969044843448,0.1140377539693026,0.4994614092009016,2024-06-25,-0.11460838311886368,-0.13570239923444605,0.10682819383259912,0.20814977973568283,2024-06-25 15:00:00,0.16565600882028667,2024-06-18 15:00:00,BEAR,0.1771201279338754,116321034874.00002,MINORITY_POSITIVE_20D,2024,ROLLFORWARD_DIAGNOSTIC,IFCGR,independent,G50,FULL_BOOK_NORMALIZATION
2024-06-27,2024-06-27 09:30:00,-143936.34070289787,-0.008664160747152393,7326475.577912331,0.055743198977006,0.49520885095668504,0.09466184177780701,0.5074969044843448,2024-06-26,-0.07591154439303816,-0.10989430962543772,0.16070445789763346,0.23747936158503027,2024-06-26 15:00:00,0.1715780776645552,2024-06-19 15:00:00,BEAR,0.21292312730067792,125780748745.0,MINORITY_POSITIVE_20D,2024,ROLLFORWARD_DIAGNOSTIC,IFCGR,independent,G50,FULL_BOOK_NORMALIZATION
2024-06-28,2024-06-28 09:30:00,22212.24656183552,0.001351768394800398,7095942.56286335,0.056250548391438476,0.49599057054438617,0.10366790182632868,0.49520885095668504,2024-06-27,-0.09375,-0.09547236112988233,0.12799339388934763,0.2595650977153867,2024-06-27 15:00:00,0.12155457552370452,2024-06-20 15:00:00,BEAR,0.22498607546920135,114644913464.00002,MINORITY_POSITIVE_20D,2024,ROLLFORWARD_DIAGNOSTIC,IFCGR,independent,G50,FULL_BOOK_NORMALIZATION
2024-07-01,2024-07-01 09:30:00,32547.31371498294,0.001977267214949308,21338740.096474648,0.05627127912770209,0.49713165090032285,0.10227768903014278,0.49599057054438617,2024-06-28,-0.08574742598501117,-0.11390611246930665,0.1506057268722467,0.23705947136563876,2024-06-28 15:00:00,0.15261707988980716,2024-06-21 15:00:00,BEAR,0.22846672695105932,129940344766.00002,MINORITY_POSITIVE_20D,2024,ROLLFORWARD_DIAGNOSTIC,IFCGR,independent,G50,FULL_BOOK_NORMALIZATION
2024-07-02,2024-07-02 09:30:00,125247.96473171655,0.007589441033439838,7152298.20619154,0.0568128841206323,0.5014749533946278,0.10024062844367365,0.49713165090032285,2024-07-01,-0.08508771929824566,-0.11463633642621973,0.1381778144783925,0.22818607211670797,2024-07-01 15:00:00,0.12861470669237124,2024-06-24 15:00:00,BEAR,0.2315756211995441,123312519185.0,MINORITY_POSITIVE_20D,2024,ROLLFORWARD_DIAGNOSTIC,IFCGR,independent,G50,FULL_BOOK_NORMALIZATION
2024-07-03,2024-07-03 09:30:00,-41394.41058379691,-0.0023955654951787596,7174042.07707262,0.033559354210808946,0.4991677028801249,0.09240164994226185,0.5014749533946278,2024-07-02,-0.06450286322304721,-0.13519982285979187,0.16556655665566555,0.18454345434543454,2024-07-02 15:00:00,0.10682819383259912,2024-06-25 15:00:00,BEAR,0.2293273264227427,116969050568.0,MINORITY_POSITIVE_20D,2024,ROLLFORWARD_DIAGNOSTIC,IFCGR,independent,G50,FULL_BOOK_NORMALIZATION
2024-07-04,2024-07-04 09:30:00,-263799.9584530974,-0.014786017439491723,6822945.195957184,0.03234102362561931,0.48931202488668146,0.09506913561955954,0.4991677028801249,2024-07-03,-0.06424516799584268,-0.13934136602809066,0.15704070407040704,0.17134213421342134,2024-07-03 15:00:00,0.16070445789763346,2024-06-26 15:00:00,BEAR,0.2271744717358504,103816042643.0,MINORITY_POSITIVE_20D,2024,ROLLFORWARD_DIAGNOSTIC,IFCGR,independent,G50,FULL_BOOK_NORMALIZATION
2024-07-05,2024-07-05 09:30:00,121857.9674307825,0.007033044909479157,6596967.750852108,0.03332778101319996,0.5047884437250141,0.11253323824246353,0.48931202488668146,2024-07-04,-0.07257270178856912,-0.15553162562852024,0.14411441144114412,0.15346534653465346,2024-07-04 15:00:00,0.12799339388934763,2024-06-27 15:00:00,BEAR,0.23349220379738864,107066707375.0,MINORITY_POSITIVE_20D,2024,ROLLFORWARD_DIAGNOSTIC,IFCGR,independent,G50,FULL_BOOK_NORMALIZATION
2024-07-08,2024-07-08 09:30:00,-226693.55523176305,-0.012952758207273414,20538734.073797226,0.033437221099565095,0.49737335412661776,0.10449844034271072,0.5047884437250141,2024-07-05,-0.02528449047436382,-0.12444794792751995,0.3558855885588559,0.1936193619361936,2024-07-05 15:00:00,0.1506057268722467,2024-06-28 15:00:00,BEAR,0.23031073444117628,100918951124.0,MINORITY_POSITIVE_20D,2024,ROLLFORWARD_DIAGNOSTIC,IFCGR,independent,G50,FULL_BOOK_NORMALIZATION
2024-07-09,2024-07-09 09:30:00,127742.72506484669,0.007459619367066593,6652712.72824955,0.033622781647038864,0.5019156783484316,0.11943458079473102,0.49737335412661776,2024-07-08,-0.07362199681008741,-0.16079295154185025,0.15229964197190857,0.14513908014321122,2024-07-08 15:00:00,0.1381778144783925,2024-07-01 15:00:00,BEAR,0.24017857495336759,109218205975.0,MINORITY_POSITIVE_20D,2024,ROLLFORWARD_DIAGNOSTIC,IFCGR,independent,G50,FULL_BOOK_NORMALIZATION
2024-07-10,2024-07-10 09:30:00,-127378.30683299061,-0.0072693150580336735,6759202.026008606,0.031419356118593006,0.46474203519274043,0.11102605970293589,0.5019156783484316,2024-07-09,-0.06038619740365386,-0.12738224952205335,0.197136563876652,0.20484581497797358,2024-07-09 15:00:00,0.16556655665566555,2024-07-02 15:00:00,BEAR,0.25403175433324754,139660896310.0,MINORITY_POSITIVE_20D,2024,ROLLFORWARD_DIAGNOSTIC,IFCGR,independent,G50,FULL_BOOK_NORMALIZATION
2024-07-11,2024-07-11 09:30:00,275227.0387668172,0.015969340715460585,6292334.655618191,0.03294429228910136,0.5061858651295941,0.11948376248822945,0.46474203519274043,2024-07-10,-0.08082424473816818,-0.1357191952332042,0.15767749036873968,0.1953769950467804,2024-07-10 15:00:00,0.15704070407040704,2024-07-03 15:00:00,BEAR,0.2525781754133569,133173779703.0,MINORITY_POSITIVE_20D,2024,ROLLFORWARD_DIAGNOSTIC,IFCGR,independent,G50,FULL_BOOK_NORMALIZATION
2024-07-12,2024-07-12 09:30:00,17111.869965708815,0.0009724607767741548,6875797.657016277,0.03357492286556429,0.5000861468567656,0.10127619580064229,0.5061858651295941,2024-07-11,-0.04375329467580369,-0.10066811909949158,0.2393397524071527,0.2497936726272352,2024-07-11 15:00:00,0.14411441144114412,2024-07-04 15:00:00,BEAR,0.27174611119749476,152871133831.0,MINORITY_POSITIVE_20D,2024,ROLLFORWARD_DIAGNOSTIC,IFCGR,independent,G50,FULL_BOOK_NORMALIZATION
2024-07-15,2024-07-15 09:30:00,-115257.80047319457,-0.006532031665849922,20463879.187330246,0.03401062841985312,0.49582419668234207,0.10014788717903744,0.5000861468567656,2024-07-12,-0.04978760237565494,-0.07544872019342347,0.22812328013208585,0.3082003302146395,2024-07-12 15:00:00,0.3558855885588559,2024-07-05 15:00:00,BEAR,0.2715496982623808,126357791679.00002,MINORITY_POSITIVE_20D,2024,ROLLFORWARD_DIAGNOSTIC,IFCGR,independent,G50,FULL_BOOK_NORMALIZATION
2024-07-16,2024-07-16 09:30:00,80195.66567351297,0.004594952927218744,6701146.034584045,0.034302737653752996,0.4994719934308027,0.1077546085725598,0.49582419668234207,2024-07-15,-0.058506543494996066,-0.02753303964757703,0.2,0.4250343878954608,2024-07-15 15:00:00,0.15229964197190857,2024-07-08 15:00:00,BEAR,0.27246348407131593,116891290149.0,MINORITY_POSITIVE_20D,2024,ROLLFORWARD_DIAGNOSTIC,IFCGR,independent,G50,FULL_BOOK_NORMALIZATION
2024-07-17,2024-07-17 09:30:00,-29257.63684950024,-0.0016640629505491893,6798654.387625217,0.03311046091524652,0.46135987559397523,0.10246403309671714,0.4994719934308027,2024-07-16,-0.07180143272508721,-0.08394680451905434,0.16254125412541254,0.2819031903190319,2024-07-16 15:00:00,0.197136563876652,2024-07-09 15:00:00,BEAR,0.2697144367512473,119708973121.0,MINORITY_POSITIVE_20D,2024,ROLLFORWARD_DIAGNOSTIC,IFCGR,independent,G50,FULL_BOOK_NORMALIZATION
2024-07-18,2024-07-18 09:30:00,-29135.16194416117,-0.0015608177180262378,6459221.476774216,0.05961985913340306,0.5014111793811039,0.10439436116492595,0.46135987559397523,2024-07-17,-0.07538717438412329,-0.08943229410965858,0.1518987341772152,0.26059438635112825,2024-07-17 15:00:00,0.15767749036873968,2024-07-10 15:00:00,BEAR,0.26819412703720164,121445754615.0,MINORITY_POSITIVE_20D,2024,ROLLFORWARD_DIAGNOSTIC,IFCGR,independent,G50,FULL_BOOK_NORMALIZATION
2024-07-19,2024-07-19 09:30:00,45211.362414126284,0.00277763413645621,7155746.835988045,0.06466452423767094,0.44996643320322516,0.10640466687863848,0.5014111793811039,2024-07-18,-0.05399999999999994,-0.08623212919927059,0.22475928473177442,0.2729023383768913,2024-07-18 15:00:00,0.2393397524071527,2024-07-11 15:00:00,BEAR,0.2618272315910077,126287644105.00002,MINORITY_POSITIVE_20D,2024,ROLLFORWARD_DIAGNOSTIC,IFCGR,independent,G50,FULL_BOOK_NORMALIZATION
2024-07-22,2024-07-22 09:30:00,23102.3981216792,0.0013702145698313507,19637087.61891222,0.06550341946099658,0.5017991291152123,0.10359022571374732,0.44996643320322516,2024-07-19,-0.048048048048048075,-0.07633587786259555,0.23451692815854666,0.29121937792458025,2024-07-19 15:00:00,0.22812328013208585,2024-07-12 15:00:00,BEAR,0.26214993751017085,120485073177.0,MINORITY_POSITIVE_20D,2024,ROLLFORWARD_DIAGNOSTIC,IFCGR,independent,G50,FULL_BOOK_NORMALIZATION
2024-07-23,2024-07-23 09:30:00,-111334.83304658532,-0.006804763356239555,7239210.047504902,0.06513999037990682,0.4979242519180169,0.10211353026957959,0.5017991291152123,2024-07-22,-0.005181347150259086,-0.07995391705069144,0.4613480055020633,0.2734525447042641,2024-07-22 15:00:00,0.2,2024-07-15 15:00:00,BEAR,0.23542154001472734,117656274043.99998,MINORITY_POSITIVE_20D,2024,ROLLFORWARD_DIAGNOSTIC,IFCGR,independent,G50,FULL_BOOK_NORMALIZATION
2024-07-24,2024-07-24 09:30:00,-137079.67924324144,-0.008451162964910294,7122732.262393951,0.06571559902482045,0.49306976118514545,0.10904316154637339,0.4979242519180169,2024-07-23,-0.02620232172470971,-0.11118430080966113,0.325171939477304,0.2046767537826685,2024-07-23 15:00:00,0.16254125412541254,2024-07-16 15:00:00,BEAR,0.25283803675703914,121481765801.0,MINORITY_POSITIVE_20D,2024,ROLLFORWARD_DIAGNOSTIC,IFCGR,independent,G50,FULL_BOOK_NORMALIZATION
2024-07-25,2024-07-25 09:30:00,85627.92221721169,0.005336133065257189,6987345.638084412,0.06608705811395545,0.4961130966663293,0.11757518702935377,0.49306976118514545,2024-07-24,-0.07346151509628823,-0.12644771739455762,0.17418822234452394,0.16923500275178865,2024-07-24 15:00:00,0.1518987341772152,2024-07-17 15:00:00,BEAR,0.22951636880829307,118860085094.0,MINORITY_POSITIVE_20D,2024,ROLLFORWARD_DIAGNOSTIC,IFCGR,independent,G50,FULL_BOOK_NORMALIZATION
2024-07-26,2024-07-26 09:30:00,100913.37000835687,0.006252906477645601,7094059.789484978,0.06648263358534402,0.5029920257364972,0.11224558880994506,0.4961130966663293,2024-07-25,-0.0503282275711161,-0.13274460172090252,0.23686382393397523,0.15433287482806052,2024-07-25 15:00:00,0.22475928473177442,2024-07-18 15:00:00,BEAR,0.21600658318127844,105862951893.0,MINORITY_POSITIVE_20D,2024,ROLLFORWARD_DIAGNOSTIC,IFCGR,independent,G50,FULL_BOOK_NORMALIZATION
2024-07-29,2024-07-29 09:30:00,-19732.152899106033,-0.0012136021367335358,21699861.175444603,0.06712968282930609,0.502309190527025,0.10597020818552183,0.5029920257364972,2024-07-26,-0.03448275862068961,-0.14090732512855064,0.2839064649243466,0.13672627235213206,2024-07-26 15:00:00,0.23451692815854666,2024-07-19 15:00:00,BEAR,0.22260599925189092,108478164451.0,MINORITY_POSITIVE_20D,2024,ROLLFORWARD_DIAGNOSTIC,IFCGR,independent,G50,FULL_BOOK_NORMALIZATION
2024-07-30,2024-07-30 09:30:00,157419.1332885148,0.009696710756769004,7216586.413782597,0.06761118199628963,0.5077050542407313,0.10719682320140778,0.502309190527025,2024-07-29,-0.04287827557058338,-0.1360165316801653,0.25825082508250824,0.1496149614961496,2024-07-29 15:00:00,0.4613480055020633,2024-07-22 15:00:00,BEAR,0.2188314956951763,108822855998.99998,MINORITY_POSITIVE_20D,2024,ROLLFORWARD_DIAGNOSTIC,IFCGR,independent,G50,FULL_BOOK_NORMALIZATION
2024-07-31,2024-07-31 09:30:00,241726.24211757444,0.014709887121679033,7350467.963542938,0.06769740724699776,0.5070633701115189,0.09741113617238639,0.5077050542407313,2024-07-30,-0.040687395214144106,-0.149082912636878,0.270552653285675,0.12867748144074787,2024-07-30 15:00:00,0.325171939477304,2024-07-23 15:00:00,BEAR,0.21920548159850506,112127735535.99998,MINORITY_POSITIVE_20D,2024,ROLLFORWARD_DIAGNOSTIC,IFCGR,independent,G50,FULL_BOOK_NORMALIZATION
2024-08-01,2024-08-01 09:30:00,-36714.88012790773,-0.002327333940985548,7534440.6303601265,0.23587865893376606,0.49915727003329513,0.08238468614103334,0.5070633701115189,2024-07-31,0.0004723501657475371,-0.1256401081658154,0.5012372834753918,0.1545229584822656,2024-07-31 15:00:00,0.17418822234452394,2024-07-24 15:00:00,TRANSITION,0.26299401954371526,168965970522.0,MAJORITY_POSITIVE_20D,2024,ROLLFORWARD_DIAGNOSTIC,IFCGR,independent,G50,FULL_BOOK_NORMALIZATION
2024-08-02,2024-08-02 09:30:00,-222170.38416169956,-0.01375941103667693,7631285.756676674,0.10263248776999552,0.495016546266915,0.08455195204236143,0.49915727003329513,2024-08-01,0.029204785362420882,-0.11153446484239704,0.6951856946354883,0.18239339752407152,2024-08-01 15:00:00,0.23686382393397523,2024-07-25 15:00:00,TRANSITION,0.25018750463009204,150211396562.0,MAJORITY_POSITIVE_20D,2024,ROLLFORWARD_DIAGNOSTIC,IFCGR,independent,G50,FULL_BOOK_NORMALIZATION
2024-08-05,2024-08-05 09:30:00,-336808.1125421021,-0.021026447787479214,22006309.368185997,0.10217854806913142,0.4832791107214671,0.09797444843724856,0.495016546266915,2024-08-02,0.006810442678774065,-0.13394135631264592,0.5430536451169189,0.13645116918844566,2024-08-02 15:00:00,0.2839064649243466,2024-07-26 15:00:00,TRANSITION,0.25350367981759475,141716564224.0,MAJORITY_POSITIVE_20D,2024,ROLLFORWARD_DIAGNOSTIC,IFCGR,independent,G50,FULL_BOOK_NORMALIZATION
2024-08-06,2024-08-06 09:30:00,81837.07678628527,0.005236563742675934,7022467.552953243,0.10255684485727082,0.4861809532122995,0.11846416927396064,0.4832791107214671,2024-08-05,0.014331210191082855,-0.1467065868263473,0.5917469050894085,0.10894085281980742,2024-08-05 15:00:00,0.25825082508250824,2024-07-29 15:00:00,TRANSITION,0.2574887868400324,147489789943.0,MAJORITY_POSITIVE_20D,2024,ROLLFORWARD_DIAGNOSTIC,IFCGR,independent,G50,FULL_BOOK_NORMALIZATION
2024-08-07,2024-08-07 09:30:00,78049.52294692956,0.004964119721734401,7082768.39992094,0.1003869710401672,0.4889182904186448,0.1134856108752702,0.4861809532122995,2024-08-06,0.01902173913043481,-0.1155234657039711,0.5914718019257221,0.1485557083906465,2024-08-06 15:00:00,0.270552653285675,2024-07-30 15:00:00,TRANSITION,0.2508668165471705,119128621767.0,MAJORITY_POSITIVE_20D,2024,ROLLFORWARD_DIAGNOSTIC,IFCGR,independent,G50,FULL_BOOK_NORMALIZATION
2024-08-08,2024-08-08 09:30:00,-245416.60326640774,-0.015519793219316434,7153397.370154858,0.10030847976036733,0.48021108474617413,0.10873746830664,0.4889182904186448,2024-08-07,0.026079585680075068,-0.12629757785467144,0.6330123796423659,0.13645116918844566,2024-08-07 15:00:00,0.5012372834753918,2024-07-31 15:00:00,TRANSITION,0.2505286493059561,108823999546.0,MAJORITY_POSITIVE_20D,2024,ROLLFORWARD_DIAGNOSTIC,IFCGR,independent,G50,FULL_BOOK_NORMALIZATION
2024-08-09,2024-08-09 09:30:00,-82868.70746298227,-0.0053363517739193,6923300.3380589485,0.1005559395900404,0.47720357044448386,0.12366738686373602,0.48021108474617413,2024-08-08,-0.005440696409140133,-0.11971548787818076,0.465474552957359,0.1378266850068776,2024-08-08 15:00:00,0.6951856946354883,2024-08-01 15:00:00,BEAR,0.2332128968186305,118155007291.0,MINORITY_POSITIVE_20D,2024,ROLLFORWARD_DIAGNOSTIC,IFCGR,independent,G50,FULL_BOOK_NORMALIZATION
2024-08-12,2024-08-12 09:30:00,-185415.52116576117,-0.012013967306020185,20497156.454319477,0.1014721455121535,0.47034666885178167,0.12870870451253047,0.47720357044448386,2024-08-09,-0.010680157391792955,-0.13194393915770164,0.41843191196698765,0.11911966987620358,2024-08-09 15:00:00,0.5430536451169189,2024-08-02 15:00:00,BEAR,0.23421345327951779,101903629129.0,MINORITY_POSITIVE_20D,2024,ROLLFORWARD_DIAGNOSTIC,IFCGR,independent,G50,FULL_BOOK_NORMALIZATION
2024-08-13,2024-08-13 09:30:00,2935.10580762662,0.00019285379513906068,6647294.324061871,0.10279302758437536,0.47045661360979546,0.13998845736291654,0.47034666885178167,2024-08-12,-0.004255319148936176,-0.14705683557640692,0.47015130674002753,0.09601100412654745,2024-08-12 15:00:00,0.5917469050894085,2024-08-05 15:00:00,BEAR,0.2326229464212554,93579528555.99998,MINORITY_POSITIVE_20D,2024,ROLLFORWARD_DIAGNOSTIC,IFCGR,independent,G50,FULL_BOOK_NORMALIZATION
2024-08-14,2024-08-14 09:30:00,-105056.0647766944,-0.006901269440162725,6648139.788223267,0.10031770404793364,0.46378875211809983,0.1398099002071207,0.47045661360979546,2024-08-13,0.002673796791443861,-0.14097641250685689,0.5103163686382394,0.09931224209078404,2024-08-13 15:00:00,0.5914718019257221,2024-08-06 15:00:00,TRANSITION,0.2334957669014691,89086385467.00002,MAJORITY_POSITIVE_20D,2024,ROLLFORWARD_DIAGNOSTIC,IFCGR,independent,G50,FULL_BOOK_NORMALIZATION
2024-08-15,2024-08-15 09:30:00,-9050.351577439345,-0.0005992964667657285,6505259.921543598,0.10308816239398778,0.4634427495142999,0.14620098569265494,0.46378875211809983,2024-08-14,0.005084745762711895,-0.13529756570835672,0.5224209078404402,0.10949105914718019,2024-08-14 15:00:00,0.6330123796423659,2024-08-07 15:00:00,TRANSITION,0.23430546403395056,88773228421.0,MAJORITY_POSITIVE_20D,2024,ROLLFORWARD_DIAGNOSTIC,IFCGR,independent,G50,FULL_BOOK_NORMALIZATION
2024-08-16,2024-08-16 09:30:00,49187.14459105674,0.0032593260939193726,6515568.269281864,0.10272790075388423,0.4653178532175811,0.14675156381233323,0.4634427495142999,2024-08-15,0.01447273191706755,-0.13131313131313127,0.5811331133113311,0.11303630363036303,2024-08-15 15:00:00,0.465474552957359,2024-08-08 15:00:00,TRANSITION,0.23673580504038877,111783008443.0,MAJORITY_POSITIVE_20D,2024,ROLLFORWARD_DIAGNOSTIC,IFCGR,independent,G50,FULL_BOOK_NORMALIZATION
