id,holding_state,receivable_tax_timing_residual,exact_total_daily_pnl,allocated_lot_pnl
FIX_Q3_ENHANCED_C_ONE_E10,LOW_NONIMPROVING,0.0,26823.91394,26823.91394
FIX_Q3_ENHANCED_C_ONE_E10,LOW_IMPROVING,0.0,-350733.22864999983,-350733.22864999983
FIX_Q3_ENHANCED_C_ONE_E10,HIGH_IMPROVING,1.1641532182693481e-10,-124490.83200000005,-124490.83200000017
FIX_Q3_ENHANCED_C_ONE_E10,HIGH_NONIMPROVING,-2.3283064365386963e-10,30143.2297599999,30143.229760000133
FIX_Q3_ENHANCED_C_ONE_EST,UNKNOWN,0.0,0.0,0.0
FIX_Q3_ENHANCED_C_ONE_EST,LOW_NONIMPROVING,0.0,-352941.18638000044,-352941.18638000044
FIX_Q3_ENHANCED_C_ONE_EST,LOW_IMPROVING,0.0,-127805.10118,-127805.10118
FIX_Q3_ENHANCED_C_ONE_EST,HIGH_IMPROVING,0.0,213067.7587400003,213067.7587400003
FIX_Q3_ENHANCED_C_ONE_EST,HIGH_NONIMPROVING,-1.1641532182693481e-10,147585.63071999967,147585.63071999978
PARITY_H02_C_10,UNKNOWN,0.0,0.0,0.0
PARITY_H02_C_10,LOW_NONIMPROVING,486.03000000255633,-117965.79432429769,-118451.82432430031
PARITY_H02_C_10,LOW_IMPROVING,-708.0300000013367,116047.48637879873,116755.51637880006
PARITY_H02_C_10,HIGH_IMPROVING,-71.94000000104052,102308.54919669905,102380.48919670007
PARITY_H02_C_10,HIGH_NONIMPROVING,293.940000000046,240281.80585190014,239987.86585190007
PAST_ONLY_D08_C_10,UNKNOWN,0.0,0.0,0.0
PAST_ONLY_D08_C_10,LOW_NONIMPROVING,-1129.9999999999927,20288.344254799886,21418.34425479988
PAST_ONLY_D08_C_10,LOW_IMPROVING,1188.0000000001746,4031.7085900001694,2843.7085899999947
PAST_ONLY_D08_C_10,HIGH_IMPROVING,-300.9999999994925,-206171.16481779946,-205870.1648178
PAST_ONLY_D08_C_10,HIGH_NONIMPROVING,242.99999999890952,275264.59643729904,275021.5964373001
PAST_ONLY_D08_C_MAX,UNKNOWN,0.0,0.0,0.0
PAST_ONLY_D08_C_MAX,LOW_NONIMPROVING,-1462.7999999998483,-139781.7999300002,-138318.9999300004
PAST_ONLY_D08_C_MAX,LOW_IMPROVING,1524.0000000002528,1579.1848800001899,55.18487999993522
PAST_ONLY_D08_C_MAX,HIGH_IMPROVING,-131.1200000003887,-399163.2035802,-399032.0835801995
PAST_ONLY_D08_C_MAX,HIGH_NONIMPROVING,69.92000000019436,184997.47542630008,184927.55542629992
R0_POOL_C_10,UNKNOWN,0.0,0.0,0.0
R0_POOL_C_10,LOW_NONIMPROVING,-51.999999998784915,-128217.392328499,-128165.39232850022
R0_POOL_C_10,LOW_IMPROVING,-470.9999999999782,180125.45044140017,180596.45044140017
R0_POOL_C_10,HIGH_IMPROVING,216.27999999910912,-291738.2541401007,-291954.5341400998
R0_POOL_C_10,HIGH_NONIMPROVING,306.7200000003486,390970.7004322,390663.98043219966
R0_POOL_C_MAX,UNKNOWN,0.0,0.0,0.0
R0_POOL_C_MAX,LOW_NONIMPROVING,-160.30000000037307,-188788.8549036011,-188628.5549036006
R0_POOL_C_MAX,LOW_IMPROVING,-370.49999999966076,58035.4926287008,58405.99262870051
R0_POOL_C_MAX,HIGH_IMPROVING,-59.47999999990793,-334530.35414580035,-334470.87414580036
R0_POOL_C_MAX,HIGH_NONIMPROVING,590.2800000007333,706003.547513801,705413.2675138004
R1_CURRENT_H02_C_10,UNKNOWN,0.0,0.0,0.0
R1_CURRENT_H02_C_10,LOW_NONIMPROVING,-161.39999999949214,-154296.1079237999,-154134.70792380034
R1_CURRENT_H02_C_10,LOW_IMPROVING,-223.60000000035916,27950.80408489972,28174.40408490006
R1_CURRENT_H02_C_10,HIGH_IMPROVING,-17.379999998578114,-89520.2147646991,-89502.83476470047
R1_CURRENT_H02_C_10,HIGH_NONIMPROVING,402.3799999987423,102005.16103609919,101602.78103610044
R1_CURRENT_H02_C_MAX,UNKNOWN,0.0,0.0,0.0
R1_CURRENT_H02_C_MAX,LOW_NONIMPROVING,-140.40000000075088,-287376.8957870011,-287236.4957870003
R1_CURRENT_H02_C_MAX,LOW_IMPROVING,-288.6000000002273,228169.59748339967,228458.19748339994
R1_CURRENT_H02_C_MAX,HIGH_IMPROVING,222.22000000002663,20862.530534999794,20640.310534999706
R1_CURRENT_H02_C_MAX,HIGH_NONIMPROVING,206.78000000026395,286487.0700636003,286280.29006360006
R1_LEVEL_D08_C3_C_10,UNKNOWN,0.0,0.0,0.0
R1_LEVEL_D08_C3_C_10,LOW_NONIMPROVING,-740.3999999994048,11426.103957200656,12166.50395720006
R1_LEVEL_D08_C3_C_10,LOW_IMPROVING,1054.0000000003201,47960.07140000025,46906.07139999993
R1_LEVEL_D08_C3_C_10,HIGH_IMPROVING,-569.599999999693,-131561.9637180994,-130992.3637180997
R1_LEVEL_D08_C3_C_10,HIGH_NONIMPROVING,255.99999999996635,261883.20208149974,261627.2020814998
R1_LEVEL_D08_C3_C_MAX,UNKNOWN,0.0,0.0,0.0
R1_LEVEL_D08_C3_C_MAX,LOW_NONIMPROVING,61.199999999668194,-20853.38617000042,-20914.586170000053
R1_LEVEL_D08_C3_C_MAX,LOW_IMPROVING,-186.99999999973807,67514.11306000012,67701.11305999986
R1_LEVEL_D08_C3_C_MAX,HIGH_IMPROVING,-177.64000000057786,-452853.8379589,-452676.1979588994
R1_LEVEL_D08_C3_C_MAX,HIGH_NONIMPROVING,303.43999999991775,96271.22351629939,95967.78351629947
R1_LEVEL_D08_COST2_C_10,UNKNOWN,0.0,0.0,0.0
R1_LEVEL_D08_COST2_C_10,LOW_NONIMPROVING,-750.5999999999258,16899.051652000053,17649.65165199998
R1_LEVEL_D08_COST2_C_10,LOW_IMPROVING,1145.9999999999418,64857.93442999991,63711.934429999965
R1_LEVEL_D08_COST2_C_10,HIGH_IMPROVING,-946.5999999998548,-131687.5014885997,-130740.90148859988
R1_LEVEL_D08_COST2_C_10,HIGH_NONIMPROVING,551.2000000002536,121200.7711386003,120649.57113860005
R1_LEVEL_D08_COST2_C_MAX,UNKNOWN,0.0,0.0,0.0
R1_LEVEL_D08_COST2_C_MAX,LOW_NONIMPROVING,-1813.199999999391,-54852.31966999965,-53039.11967000023
R1_LEVEL_D08_COST2_C_MAX,LOW_IMPROVING,1878.00000000012,82503.3213200001,80625.32131999999
R1_LEVEL_D08_COST2_C_MAX,HIGH_IMPROVING,-536.3200000006248,-416464.1773414002,-415927.85734139953
R1_LEVEL_D08_COST2_C_MAX,HIGH_NONIMPROVING,471.5200000006114,89659.42542800063,89187.90542799997
R1_LEVEL_D08_C_10_CA,UNKNOWN,0.0,0.0,0.0
R1_LEVEL_D08_C_10_CA,LOW_NONIMPROVING,-771.0000000002838,24493.632605999708,25264.632605999992
R1_LEVEL_D08_C_10_CA,LOW_IMPROVING,1187.9999999996362,68188.5570499996,67000.55704999996
R1_LEVEL_D08_C_10_CA,HIGH_IMPROVING,-982.5999999990381,-159570.04219549883,-158587.44219549978
R1_LEVEL_D08_C_10_CA,HIGH_NONIMPROVING,565.5999999992209,214959.19775279914,214393.59775279992
R1_LEVEL_D08_C_MAX_CA,UNKNOWN,0.0,0.0,0.0
R1_LEVEL_D08_C_MAX_CA,LOW_NONIMPROVING,-1549.2000000002508,-18330.081040000543,-16780.881040000328
R1_LEVEL_D08_C_MAX_CA,LOW_IMPROVING,1614.0000000001328,79170.62596000009,77556.62595999996
R1_LEVEL_D08_C_MAX_CA,HIGH_IMPROVING,-508.9600000000578,-472517.6734041994,-472008.7134041994
R1_LEVEL_D08_C_MAX_CA,HIGH_NONIMPROVING,444.15999999983615,114203.5839512992,113759.42395129935
R1_LEVEL_D08_C_ONE,UNKNOWN,0.0,0.0,0.0
R1_LEVEL_D08_C_ONE,LOW_NONIMPROVING,-1.4551915228366852e-11,29333.729649999994,29333.72965000001
R1_LEVEL_D08_C_ONE,LOW_IMPROVING,1.4551915228366852e-11,23086.549800000037,23086.549800000023
R1_LEVEL_D08_C_ONE,HIGH_IMPROVING,-707.9999999998399,-871721.50151,-871013.5015100001
R1_LEVEL_D08_C_ONE,HIGH_NONIMPROVING,707.9999999997963,430421.50522999954,429713.5052299998
R1_LEVEL_D08_DELAY1_C_10,UNKNOWN,0.0,0.0,0.0
R1_LEVEL_D08_DELAY1_C_10,LOW_NONIMPROVING,75.60000000084256,109895.45701250085,109819.8570125
R1_LEVEL_D08_DELAY1_C_10,LOW_IMPROVING,-9.458744898438454e-11,53708.05383239989,53708.053832399986
R1_LEVEL_D08_DELAY1_C_10,HIGH_IMPROVING,23.21042400036822,-19462.727205799427,-19485.937629799788
R1_LEVEL_D08_DELAY1_C_10,HIGH_NONIMPROVING,-98.81042400038586,354342.7673973995,354441.5778213999
R1_LEVEL_D08_DELAY1_C_MAX,UNKNOWN,0.0,0.0,0.0
R1_LEVEL_D08_DELAY1_C_MAX,LOW_NONIMPROVING,61.20000000053915,40241.187240300234,40179.98724029969
R1_LEVEL_D08_DELAY1_C_MAX,LOW_IMPROVING,0.0,81545.06116759998,81545.06116759998
R1_LEVEL_D08_DELAY1_C_MAX,HIGH_IMPROVING,307.1114599991529,-259254.4643071005,-259561.57576709965
R1_LEVEL_D08_DELAY1_C_MAX,HIGH_NONIMPROVING,-368.31145999916544,279867.70922480046,280236.0206847996
R1_S1_D08_C3_C_10,UNKNOWN,0.0,0.0,0.0
R1_S1_D08_C3_C_10,LOW_NONIMPROVING,-718.1999999989171,-9747.720750598819,-9029.520750599906
R1_S1_D08_C3_C_10,LOW_IMPROVING,1021.0000000000873,-42427.432069800096,-43448.43206980018
R1_S1_D08_C3_C_10,HIGH_IMPROVING,-88.39999999973338,-76348.97364829946,-76260.5736482997
R1_S1_D08_C3_C_10,HIGH_NONIMPROVING,-214.40000000052623,293204.1436902991,293418.5436902997
R1_S1_D08_C3_C_MAX,UNKNOWN,0.0,0.0,0.0
R1_S1_D08_C3_C_MAX,LOW_NONIMPROVING,54.00000000012983,32565.327753199963,32511.327753199817
R1_S1_D08_C3_C_MAX,LOW_IMPROVING,-71.99999999971715,-23677.59401440015,-23605.594014400413
R1_S1_D08_C3_C_MAX,HIGH_IMPROVING,116.16000000055078,-318145.6686128988,-318261.82861289935
R1_S1_D08_C3_C_MAX,HIGH_NONIMPROVING,-98.16000000086092,-72974.69265310187,-72876.53265310102
R1_S1_D08_COST2_C_10,UNKNOWN,0.0,0.0,0.0
R1_S1_D08_COST2_C_10,LOW_NONIMPROVING,-703.8000000005745,-14055.29545280058,-13351.495452800009
R1_S1_D08_COST2_C_10,LOW_IMPROVING,995.0000000001601,7397.144100900157,6402.144100899997
R1_S1_D08_COST2_C_10,HIGH_IMPROVING,-91.60000000062928,-79203.94331470039,-79112.34331469977
R1_S1_D08_COST2_C_10,HIGH_NONIMPROVING,-199.5999999986825,223755.03371980123,223954.63371979998
R1_S1_D08_COST2_C_MAX,UNKNOWN,0.0,0.0,0.0
R1_S1_D08_COST2_C_MAX,LOW_NONIMPROVING,-1917.599999999738,79444.5132378001,81362.11323779981
R1_S1_D08_COST2_C_MAX,LOW_IMPROVING,1602.0000000000155,97935.25268759986,96333.25268759983
R1_S1_D08_COST2_C_MAX,HIGH_IMPROVING,408.68000000009033,-304835.7390159995,-305244.41901599953
R1_S1_D08_COST2_C_MAX,HIGH_NONIMPROVING,-93.08000000027414,-127668.62768920069,-127575.54768920041
R1_S1_D08_C_10,UNKNOWN,0.0,0.0,0.0
R1_S1_D08_C_10,LOW_NONIMPROVING,-730.2000000004596,-6752.0227420004085,-6021.822741999946
R1_S1_D08_C_10,LOW_IMPROVING,1037.0000000004948,12748.534320000443,11711.534319999948
R1_S1_D08_C_10,HIGH_IMPROVING,-103.599999999195,-87158.46282199898,-87054.86282199979
R1_S1_D08_C_10,HIGH_NONIMPROVING,-203.2000000009075,301531.06593959895,301734.26593959983
R1_S1_D08_C_MAX,UNKNOWN,0.0,0.0,0.0
R1_S1_D08_C_MAX,LOW_NONIMPROVING,-1759.1999999995476,125301.98104480037,127061.18104479992
R1_S1_D08_C_MAX,LOW_IMPROVING,1439.9999999998731,95345.83911499952,93905.83911499966
R1_S1_D08_C_MAX,HIGH_IMPROVING,418.3599999999724,-359417.7619411993,-359836.1219411993
R1_S1_D08_C_MAX,HIGH_NONIMPROVING,-99.16000000017493,-126832.57241110073,-126733.41241110054
R1_S1_D08_C_ONE,UNKNOWN,0.0,0.0,0.0
R1_S1_D08_C_ONE,LOW_NONIMPROVING,-4.3655745685100555e-11,77474.7600199997,77474.76001999974
R1_S1_D08_C_ONE,LOW_IMPROVING,-1.3096723705530167e-10,123968.91183640005,123968.91183640016
R1_S1_D08_C_ONE,HIGH_IMPROVING,-719.9999999999563,-547656.6491599999,-546936.64916
R1_S1_D08_C_ONE,HIGH_NONIMPROVING,720.0000000001164,62964.234659999725,62244.23465999962
R1_S1_D08_DELAY1_C_10,UNKNOWN,0.0,0.0,0.0
R1_S1_D08_DELAY1_C_10,LOW_NONIMPROVING,80.99999999983993,-381.1508525002282,-462.15085250006814
R1_S1_D08_DELAY1_C_10,LOW_IMPROVING,-119.00000000064756,89447.98393999937,89566.98394000002
R1_S1_D08_DELAY1_C_10,HIGH_IMPROVING,-366.6000000004783,45551.58252589975,45918.18252590022
R1_S1_D08_DELAY1_C_10,HIGH_NONIMPROVING,404.6000000008971,381344.06692540087,380939.46692539996
R1_S1_D08_DELAY1_C_MAX,UNKNOWN,0.0,0.0,0.0
R1_S1_D08_DELAY1_C_MAX,LOW_NONIMPROVING,59.39999999995052,-110926.39006560016,-110985.79006560013
R1_S1_D08_DELAY1_C_MAX,LOW_IMPROVING,-147.00000000003274,-10457.607163099921,-10310.6071630999
R1_S1_D08_DELAY1_C_MAX,HIGH_IMPROVING,504.8000000002827,-274826.13912899955,-275330.93912899983
R1_S1_D08_DELAY1_C_MAX,HIGH_NONIMPROVING,-417.199999999468,245761.1096075999,246178.3096075994
R1_S1_H01_C_10,UNKNOWN,0.0,0.0,0.0
R1_S1_H01_C_10,LOW_NONIMPROVING,191.60000000079162,24757.625741200754,24566.02574119995
R1_S1_H01_C_10,LOW_IMPROVING,-467.60000000066066,-123391.59682950075,-122923.99682950009
R1_S1_H01_C_10,HIGH_IMPROVING,1316.4000000007363,-312.8797522993991,-1629.27975230015
R1_S1_H01_C_10,HIGH_NONIMPROVING,-1040.3999999998414,-7778.500106799882,-6738.100106800033
R1_S1_H01_C_MAX,UNKNOWN,0.0,0.0,0.0
R1_S1_H01_C_MAX,LOW_NONIMPROVING,1743.9999999990446,-147157.95428940107,-148901.95428940014
R1_S1_H01_C_MAX,LOW_IMPROVING,129.9999999989982,-58125.44050240121,-58255.44050240016
R1_S1_H01_C_MAX,HIGH_IMPROVING,1771.4000000005008,417734.32194040075,415962.92194040027
R1_S1_H01_C_MAX,HIGH_NONIMPROVING,-3645.3999999984762,-547800.386129399,-544154.9861294003
R1_S1_H02_C_10_CA,UNKNOWN,0.0,0.0,0.0
R1_S1_H02_C_10_CA,LOW_NONIMPROVING,58.09999999953288,-72700.72747420066,-72758.82747420017
R1_S1_H02_C_10_CA,LOW_IMPROVING,-35.099999999962165,-225691.5016327002,-225656.40163270026
R1_S1_H02_C_10_CA,HIGH_IMPROVING,470.88000000038573,-14246.933720299741,-14717.813720300124
R1_S1_H02_C_10_CA,HIGH_NONIMPROVING,-493.8800000002411,97719.87401979952,98213.75401979976
R1_S1_H02_C_MAX_CA,UNKNOWN,0.0,0.0,0.0
R1_S1_H02_C_MAX_CA,LOW_NONIMPROVING,-19.89999999939812,-72724.84511399938,-72704.94511399997
R1_S1_H02_C_MAX_CA,LOW_IMPROVING,43.900000000143336,-76445.92231600027,-76489.82231600047
R1_S1_H02_C_MAX_CA,HIGH_IMPROVING,769.0400000004759,-425177.0324847992,-425946.07248479966
R1_S1_H02_C_MAX_CA,HIGH_NONIMPROVING,-793.0400000008879,21120.979499298905,21914.019499299786
R1_S1_POOL_C_10,UNKNOWN,0.0,0.0,0.0
R1_S1_POOL_C_10,LOW_NONIMPROVING,297.1999999995169,-12012.86804870062,-12310.068048700196
R1_S1_POOL_C_10,LOW_IMPROVING,-647.6000000001368,-203992.60599510034,-203345.0059951002
R1_S1_POOL_C_10,HIGH_IMPROVING,426.99999999939337,-214770.15752920066,-215197.15752920008
R1_S1_POOL_C_10,HIGH_NONIMPROVING,-76.60000000012406,202964.28904519964,203040.8890451998
R1_S1_POOL_C_MAX,UNKNOWN,0.0,0.0,0.0
R1_S1_POOL_C_MAX,LOW_NONIMPROVING,-28.60000000087507,-231040.6020188008,-231012.0020188
R1_S1_POOL_C_MAX,LOW_IMPROVING,-365.19999999989057,-160998.86202210048,-160633.66202210056
R1_S1_POOL_C_MAX,HIGH_IMPROVING,453.79999999826873,-253483.03543570172,-253936.83543569996
R1_S1_POOL_C_MAX,HIGH_NONIMPROVING,-59.99999999908846,347907.1555126009,347967.1555125999
R2_PRIORITY_GATE_C_10,UNKNOWN,0.0,0.0,0.0
R2_PRIORITY_GATE_C_10,LOW_NONIMPROVING,-419.00000000026193,-7820.103355600382,-7401.10335560012
R2_PRIORITY_GATE_C_10,LOW_IMPROVING,343.59999999962747,-201728.84801150055,-202072.44801150018
R2_PRIORITY_GATE_C_10,HIGH_IMPROVING,1236.9999999992197,-266237.59483140067,-267474.59483139985
R2_PRIORITY_GATE_C_10,HIGH_NONIMPROVING,-1161.5999999995083,281333.79488550045,282495.39488549996
R2_PRIORITY_GATE_C_MAX,UNKNOWN,0.0,0.0,0.0
R2_PRIORITY_GATE_C_MAX,LOW_NONIMPROVING,-1237.9000000005017,-221366.3069525006,-220128.4069525001
R2_PRIORITY_GATE_C_MAX,LOW_IMPROVING,946.6999999995074,-150911.392423901,-151858.09242390044
R2_PRIORITY_GATE_C_MAX,HIGH_IMPROVING,1413.5999999999356,-216086.38229809992,-217499.98229809987
R2_PRIORITY_GATE_C_MAX,HIGH_NONIMPROVING,-1122.4000000006367,279533.62471909914,280656.02471909986
R2_PRIORITY_OPEN_C_10,UNKNOWN,0.0,0.0,0.0
R2_PRIORITY_OPEN_C_10,LOW_NONIMPROVING,-1032.9999999996944,-194616.02023989998,-193583.02023990033
R2_PRIORITY_OPEN_C_10,LOW_IMPROVING,975.999999999367,178327.2245765993,177351.22457659995
R2_PRIORITY_OPEN_C_10,HIGH_IMPROVING,302.99999999995634,-452612.6065912,-452915.60659119993
R2_PRIORITY_OPEN_C_10,HIGH_NONIMPROVING,-246.00000000126965,672862.8030709983,673108.8030709997
R2_PRIORITY_OPEN_C_MAX,UNKNOWN,0.0,0.0,0.0
R2_PRIORITY_OPEN_C_MAX,LOW_NONIMPROVING,-646.2999999984513,-347254.0801981988,-346607.78019820026
R2_PRIORITY_OPEN_C_MAX,LOW_IMPROVING,158.49999999880083,74522.61815659958,74364.11815660069
R2_PRIORITY_OPEN_C_MAX,HIGH_IMPROVING,921.600000000084,-324008.41851070116,-324930.0185107013
R2_PRIORITY_OPEN_C_MAX,HIGH_NONIMPROVING,-433.8000000001771,755142.2818284997,755576.0818284999
R3_HALF_D08_C_10,UNKNOWN,0.0,0.0,0.0
R3_HALF_D08_C_10,LOW_NONIMPROVING,-1079.999999999588,47403.56030000036,48483.560299999954
R3_HALF_D08_C_10,LOW_IMPROVING,1098.0000000003201,24773.974080000306,23675.974079999985
R3_HALF_D08_C_10,HIGH_IMPROVING,138.39999999912334,-123441.90519660071,-123580.30519659985
R3_HALF_D08_C_10,HIGH_NONIMPROVING,-156.39999999933934,174499.8008186007,174656.20081860007
R3_HALF_D08_C_MAX,UNKNOWN,0.0,0.0,0.0
R3_HALF_D08_C_MAX,LOW_NONIMPROVING,-1967.9999999994332,-28318.56895999948,-26350.56896000002
R3_HALF_D08_C_MAX,LOW_IMPROVING,1986.0000000000255,21664.008640000015,19678.00863999999
R3_HALF_D08_C_MAX,HIGH_IMPROVING,200.59999999913111,-328816.62391220045,-329017.2239121996
R3_HALF_D08_C_MAX,HIGH_NONIMPROVING,-218.6000000006161,118760.63056239928,118979.23056239983
R4_LEVEL_D08_C_10_CA,UNKNOWN,0.0,0.0,0.0
R4_LEVEL_D08_C_10_CA,LOW_NONIMPROVING,370.79999999989377,-17153.35450480017,-17524.154504800063
R4_LEVEL_D08_C_10_CA,LOW_IMPROVING,-1.4551915228366852e-10,-7165.714663400198,-7165.714663400053
R4_LEVEL_D08_C_10_CA,HIGH_IMPROVING,-928.5999999996316,-128627.42096519959,-127698.82096519996
R4_LEVEL_D08_C_10_CA,HIGH_NONIMPROVING,557.7999999987251,163284.50930879882,162726.70930880008
R4_LEVEL_D08_C_MAX_CA,UNKNOWN,0.0,0.0,0.0
R4_LEVEL_D08_C_MAX_CA,LOW_NONIMPROVING,44.99999999986608,-21868.4653234001,-21913.46532339997
R4_LEVEL_D08_C_MAX_CA,LOW_IMPROVING,1.2369127944111824e-10,24406.410100100096,24406.410100099973
R4_LEVEL_D08_C_MAX_CA,HIGH_IMPROVING,-619.7199999994347,-486393.9631243994,-485774.24312440003
R4_LEVEL_D08_C_MAX_CA,HIGH_NONIMPROVING,574.7199999997307,105710.98128169961,105136.2612816999
R4_S1_H02_C_10_CA,UNKNOWN,0.0,0.0,0.0
R4_S1_H02_C_10_CA,LOW_NONIMPROVING,914.0000000000291,-224037.6795315001,-224951.67953150012
R4_S1_H02_C_10_CA,LOW_IMPROVING,-175.00000000061118,-35164.94180240075,-34989.94180240014
R4_S1_H02_C_10_CA,HIGH_IMPROVING,355.23840000042173,-24599.903971199412,-24955.142371199843
R4_S1_H02_C_10_CA,HIGH_NONIMPROVING,-1094.238399999551,61051.75344810006,62145.99184809961
R4_S1_H02_C_MAX_CA,UNKNOWN,0.0,0.0,0.0
R4_S1_H02_C_MAX_CA,LOW_NONIMPROVING,108.99999999988461,-271029.30079380004,-271138.3007937999
R4_S1_H02_C_MAX_CA,LOW_IMPROVING,-90.99999999914098,4864.6778754006955,4955.6778753998515
R4_S1_H02_C_MAX_CA,HIGH_IMPROVING,612.783200000003,-265386.5256374997,-265999.30883749964
R4_S1_H02_C_MAX_CA,HIGH_NONIMPROVING,-630.7832000005742,34550.55209589924,35181.33529589981
R4_S1_POOL_C_10,UNKNOWN,0.0,0.0,0.0
R4_S1_POOL_C_10,LOW_NONIMPROVING,859.6999999995169,-230942.6505828005,-231802.3505828
R4_S1_POOL_C_10,LOW_IMPROVING,-258.50000000029104,55941.88828089961,56200.38828089992
R4_S1_POOL_C_10,HIGH_IMPROVING,-252.2624000002411,-138624.6732009002,-138372.4108009
R4_S1_POOL_C_10,HIGH_NONIMPROVING,-348.9375999995609,52771.463084900286,53120.40068489982
R4_S1_POOL_C_MAX,UNKNOWN,0.0,0.0,0.0
R4_S1_POOL_C_MAX,LOW_NONIMPROVING,416.80000000033147,-231155.20619029994,-231572.00619030028
R4_S1_POOL_C_MAX,LOW_IMPROVING,-205.99999999969828,-60919.60328819952,-60713.60328819984
R4_S1_POOL_C_MAX,HIGH_IMPROVING,-266.1776000001403,-125575.5605451999,-125309.38294519977
R4_S1_POOL_C_MAX,HIGH_NONIMPROVING,55.37759999933519,124840.21744829917,124784.83984829986
