trade_id,baseline_block,symbol,entry_signal_date,entry_year,available_at_timestamp,daily_snapshot_id,minimum_volume_index_0_29,sessions_since_minimum_volume,minimum_volume_tie_count,minimum_volume_ratio,minimum_volume_location,anchor_close,anchor_low,post_anchor_min_close_log_distance,post_anchor_min_low_log_distance,low_support_held,close_support_held_neighbor
EXTENDED_2018_2021:300308.SZ-002,EXTENDED_2018_2021,300308.SZ,2020-12-21,2020,2020-12-21T15:00:00,PITB-80B916173F29877FD683,7,22,1,0.61797339371,0.330065359477,2.0414843664,2.02571220113,-0.0408385028446,-0.0551991586685,False,False
EXTENDED_2018_2021:300310.SZ-001,EXTENDED_2018_2021,300310.SZ,2020-09-01,2020,2020-09-01T15:00:00,PITB-80B916173F29877FD683,23,6,1,0.392092627833,0.313953488372,0.355771113422,0.350829847958,0.0189171591322,0.00175901540518,True,True
EXTENDED_2018_2021:300316.SZ-001,EXTENDED_2018_2021,300316.SZ,2019-08-01,2019,2019-08-01T15:00:00,PITB-80B916173F29877FD683,13,16,1,0.450502253251,0.164473684211,1.14741859796,1.13195212992,-0.0212864571978,-0.0250769733818,False,False
EXTENDED_2018_2021:300323.SZ-001,EXTENDED_2018_2021,300323.SZ,2021-11-22,2021,2021-11-22T15:00:00,PITB-80B916173F29877FD683,13,16,1,0.537375989313,0.0172413793103,0.91991364809,0.915914023533,-0.00261210422793,-0.0391857792657,False,False
EXTENDED_2018_2021:300324.SZ-001,EXTENDED_2018_2021,300324.SZ,2018-03-19,2018,2018-03-19T15:00:00,PITB-80B916173F29877FD683,5,24,1,0.299632029394,0.183745583039,0.755763657366,0.744693883424,-0.0352339969095,-0.03018061715,False,False
EXTENDED_2018_2021:300327.SZ-001,EXTENDED_2018_2021,300327.SZ,2020-11-09,2020,2020-11-09T15:00:00,PITB-80B916173F29877FD683,18,11,1,0.511501817971,0.0736842105263,1.4034441924,1.37891141266,0.0261763904722,0.018538747016,True,True
EXTENDED_2018_2021:300347.SZ-001,EXTENDED_2018_2021,300347.SZ,2020-12-04,2020,2020-12-04T15:00:00,PITB-80B916173F29877FD683,25,4,1,0.566329291115,0.0368932038835,7.12395922336,6.97447491657,0.000877577941359,-0.00629725002904,False,True
EXTENDED_2018_2021:300348.SZ-001,EXTENDED_2018_2021,300348.SZ,2021-04-16,2021,2021-04-16T15:00:00,PITB-80B916173F29877FD683,12,17,1,0.447614912208,0.19696969697,1.44865407444,1.43743757475,0.0141930235851,0.000600060024006,True,True
EXTENDED_2018_2021:300349.SZ-001,EXTENDED_2018_2021,300349.SZ,2019-04-12,2019,2019-04-12T15:00:00,PITB-80B916173F29877FD683,20,9,1,0.418056433456,0,1.04430691406,1.03649803883,0.0400639804806,0.0035096551443,True,True
EXTENDED_2018_2021:300349.SZ-002,EXTENDED_2018_2021,300349.SZ,2020-02-24,2020,2020-02-24T15:00:00,PITB-80B916173F29877FD683,20,9,1,0.578056060667,0.370503597122,0.834215948935,0.819759061501,0,0.00195758626952,True,True
EXTENDED_2018_2021:300353.SZ-001,EXTENDED_2018_2021,300353.SZ,2021-11-17,2021,2021-11-17T15:00:00,PITB-80B916173F29877FD683,5,24,1,0.336617744846,0.217391304348,0.509170039415,0.50131074443,-0.018920987389,-0.0203626945189,False,False
EXTENDED_2018_2021:300357.SZ-001,EXTENDED_2018_2021,300357.SZ,2019-08-26,2019,2019-08-26T15:00:00,PITB-80B916173F29877FD683,12,17,1,0.400744039508,0.285714285714,2.79455063222,2.79279194712,-0.0152190635625,-0.0306929463994,False,False
EXTENDED_2018_2021:300357.SZ-002,EXTENDED_2018_2021,300357.SZ,2020-07-31,2020,2020-07-31T15:00:00,PITB-80B916173F29877FD683,6,23,1,0.620559192556,0.179148311307,5.29290574078,5.22409796615,-0.0205429012313,-0.0382080548389,False,False
EXTENDED_2018_2021:300377.SZ-001,EXTENDED_2018_2021,300377.SZ,2019-10-28,2019,2019-10-28T15:00:00,PITB-80B916173F29877FD683,16,13,1,0.401184964843,0.0444444444444,0.853943857341,0.84940160278,0.0105821093305,-0.0289351108595,False,True
EXTENDED_2018_2021:300383.SZ-001,EXTENDED_2018_2021,300383.SZ,2019-07-24,2019,2019-07-24T15:00:00,PITB-80B916173F29877FD683,19,10,1,0.519806210952,0.488372093023,1.37033538766,1.34356151686,-0.0227554728877,-0.0109290705322,False,False
EXTENDED_2018_2021:300390.SZ-001,EXTENDED_2018_2021,300390.SZ,2020-12-07,2020,2020-12-07T15:00:00,PITB-80B916173F29877FD683,15,14,1,0.542309017239,0.498084291188,2.33117280931,2.27379009401,0.0504005883518,0.0286089163096,True,True
EXTENDED_2018_2021:300390.SZ-002,EXTENDED_2018_2021,300390.SZ,2021-05-28,2021,2021-05-28T15:00:00,PITB-80B916173F29877FD683,18,11,1,0.510741199331,0.271137026239,4.10286414439,4.04691599697,-0.033057924027,-0.0416199022713,False,False
EXTENDED_2018_2021:300393.SZ-001,EXTENDED_2018_2021,300393.SZ,2020-06-16,2020,2020-06-16T15:00:00,PITB-80B916173F29877FD683,18,11,1,0.458409360003,0.0654761904762,0.360123687056,0.357440202056,0.0235651552507,0.00598804184462,True,True
EXTENDED_2018_2021:300394.SZ-001,EXTENDED_2018_2021,300394.SZ,2020-06-18,2020,2020-06-18T15:00:00,PITB-80B916173F29877FD683,23,6,1,0.467437162831,0.272849491221,1.62899442514,1.61104787639,0.0117945764928,-0.0075261079898,False,True
EXTENDED_2018_2021:300394.SZ-002,EXTENDED_2018_2021,300394.SZ,2021-05-27,2021,2021-05-27T15:00:00,PITB-80B916173F29877FD683,1,28,1,0.367394299391,0,1.33839838574,1.33322149668,0.0120467944139,-0.00545101933778,False,True
EXTENDED_2018_2021:300396.SZ-001,EXTENDED_2018_2021,300396.SZ,2020-05-14,2020,2020-05-14T15:00:00,PITB-80B916173F29877FD683,22,7,1,0.3770077804,0.134426229508,1.03185753682,1.01311596246,0.0077539804369,0.0110382198284,True,True
EXTENDED_2018_2021:300398.SZ-001,EXTENDED_2018_2021,300398.SZ,2019-08-01,2019,2019-08-01T15:00:00,PITB-80B916173F29877FD683,6,23,1,0.258942752519,0,0.7045354392,0.697155132424,0.023099394248,0.0209516124858,True,True
EXTENDED_2018_2021:300401.SZ-001,EXTENDED_2018_2021,300401.SZ,2021-08-12,2021,2021-08-12T15:00:00,PITB-80B916173F29877FD683,4,25,1,0.466492781952,0.18115942029,1.00006196066,0.996914637421,-0.0198655718421,-0.0378010425938,False,False
EXTENDED_2018_2021:300406.SZ-001,EXTENDED_2018_2021,300406.SZ,2020-12-25,2020,2020-12-25T15:00:00,PITB-80B916173F29877FD683,9,20,1,0.233004951893,0.0522388059702,1.15118733868,1.14264737326,0.00739101664639,-0.00599701947237,False,True
EXTENDED_2018_2021:300408.SZ-001,EXTENDED_2018_2021,300408.SZ,2020-02-18,2020,2020-02-18T15:00:00,PITB-80B916173F29877FD683,2,27,1,0.377885843681,0.350125944584,1.13185558663,1.12220331727,-0.0644188394906,-0.0654745256746,False,False
EXTENDED_2018_2021:300408.SZ-002,EXTENDED_2018_2021,300408.SZ,2020-10-12,2020,2020-10-12T15:00:00,PITB-80B916173F29877FD683,23,6,1,0.573759127205,0.371848739496,1.41829880457,1.4075230177,-0.0079913247653,-0.00255521219516,False,False
EXTENDED_2018_2021:300408.SZ-003,EXTENDED_2018_2021,300408.SZ,2020-12-04,2020,2020-12-04T15:00:00,PITB-80B916173F29877FD683,25,4,1,0.446254924446,0.409523809524,1.65844491185,1.63227514375,-0.0115140528294,-0.00789020978338,False,False
EXTENDED_2018_2021:300408.SZ-004,EXTENDED_2018_2021,300408.SZ,2020-12-21,2020,2020-12-21T15:00:00,PITB-80B916173F29877FD683,14,15,1,0.499709076432,0.189024390244,1.65844491185,1.63227514375,-0.0115140528294,-0.00789020978338,False,False
EXTENDED_2018_2021:300409.SZ-001,EXTENDED_2018_2021,300409.SZ,2020-10-28,2020,2020-10-28T15:00:00,PITB-80B916173F29877FD683,15,14,1,0.316723314705,0.169082125604,0.500129831851,0.490671111627,-0.0239245860852,-0.0104966648053,False,False
EXTENDED_2018_2021:300413.SZ-001,EXTENDED_2018_2021,300413.SZ,2019-08-23,2019,2019-08-23T15:00:00,PITB-80B916173F29877FD683,19,10,1,0.482768492288,0.0759753593429,1.94054358606,1.91819068646,-0.00725907206928,-0.00543479598596,False,False
EXTENDED_2018_2021:300418.SZ-001,EXTENDED_2018_2021,300418.SZ,2019-12-12,2019,2019-12-12T15:00:00,PITB-80B916173F29877FD683,0,29,1,0.382889545883,0,0.639447061486,0.63848908836,0.0360465653433,-0.0045112858465,False,True
EXTENDED_2018_2021:300422.SZ-001,EXTENDED_2018_2021,300422.SZ,2019-04-24,2019,2019-04-24T15:00:00,PITB-80B916173F29877FD683,12,17,1,0.473155950191,0,0.666386947662,0.663996321841,0.0490036797035,-0.00090049533325,False,True
EXTENDED_2018_2021:300429.SZ-001,EXTENDED_2018_2021,300429.SZ,2020-11-10,2020,2020-11-10T15:00:00,PITB-80B916173F29877FD683,24,5,1,0.46210722568,0.392361111111,1.10461813046,1.05743911009,0.0158195389449,0.0373657012279,True,True
EXTENDED_2018_2021:300432.SZ-001,EXTENDED_2018_2021,300432.SZ,2021-05-19,2021,2021-05-19T15:00:00,PITB-80B916173F29877FD683,5,24,1,0.27521847132,0.176470588235,0.625208774515,0.621692414704,-0.0239055208536,-0.0263625582099,False,False
EXTENDED_2018_2021:300441.SZ-001,EXTENDED_2018_2021,300441.SZ,2021-07-19,2021,2021-07-19T15:00:00,PITB-80B916173F29877FD683,2,27,1,0.548616889192,0.0126582278481,0.892514413203,0.888143627634,-0.000979911886349,-0.00592301830312,False,False
EXTENDED_2018_2021:300451.SZ-001,EXTENDED_2018_2021,300451.SZ,2019-11-07,2019,2019-11-07T15:00:00,PITB-80B916173F29877FD683,0,29,1,0.469136208049,0.224409448819,1.48929342395,1.45526266622,-0.0348765846862,-0.0357068938535,False,False
EXTENDED_2018_2021:300451.SZ-002,EXTENDED_2018_2021,300451.SZ,2019-12-17,2019,2019-12-17T15:00:00,PITB-80B916173F29877FD683,18,11,1,0.480335722953,0.0193798449612,1.4821290539,1.45347157371,0.0114149632383,0.00491703510642,True,True
EXTENDED_2018_2021:300452.SZ-001,EXTENDED_2018_2021,300452.SZ,2020-08-25,2020,2020-08-25T15:00:00,PITB-80B916173F29877FD683,22,7,1,0.283800315469,0.222493887531,1.43041291142,1.42811413615,-0.0285267917576,-0.0554318899907,False,False
EXTENDED_2018_2021:300453.SZ-001,EXTENDED_2018_2021,300453.SZ,2021-04-27,2021,2021-04-27T15:00:00,PITB-80B916173F29877FD683,8,21,1,0.423922567057,0.0592885375494,1.13599872056,1.11137955324,0.0304901667578,0.0188093319575,True,True
EXTENDED_2018_2021:300454.SZ-001,EXTENDED_2018_2021,300454.SZ,2019-11-04,2019,2019-11-04T15:00:00,PITB-80B916173F29877FD683,10,19,1,0.430930525486,0.13961352657,2.5366077451,2.46859473306,-0.0267101503276,-0.0160592909106,False,False
EXTENDED_2018_2021:300457.SZ-001,EXTENDED_2018_2021,300457.SZ,2019-07-02,2019,2019-07-02T15:00:00,PITB-80B916173F29877FD683,11,18,1,0.576306015787,0.123456790123,0.900206599215,0.895846285436,-0.00973459014624,-0.0084426184654,False,False
EXTENDED_2018_2021:300458.SZ-001,EXTENDED_2018_2021,300458.SZ,2019-09-02,2019,2019-09-02T15:00:00,PITB-80B916173F29877FD683,16,13,1,0.421012108774,0.180055401662,0.685577411757,0.678446110074,-0.00664139063538,-0.0389722968062,False,False
EXTENDED_2018_2021:300458.SZ-002,EXTENDED_2018_2021,300458.SZ,2019-12-06,2019,2019-12-06T15:00:00,PITB-80B916173F29877FD683,3,26,1,0.465615659552,0.0385487528345,0.800002388754,0.774718682789,0.00364004446408,0.016597891409,True,True
EXTENDED_2018_2021:300458.SZ-003,EXTENDED_2018_2021,300458.SZ,2020-02-18,2020,2020-02-18T15:00:00,PITB-80B916173F29877FD683,19,10,1,0.078544214667,0.172529313233,1.07034355254,1.07034355254,-0.0251469859416,-0.105293218642,False,False
EXTENDED_2018_2021:300458.SZ-004,EXTENDED_2018_2021,300458.SZ,2021-03-31,2021,2021-03-31T15:00:00,PITB-80B916173F29877FD683,23,6,1,0.421205476972,0.150826446281,0.901154394883,0.889693492332,-0.00436999967112,0.00513951204736,True,False
EXTENDED_2018_2021:300468.SZ-001,EXTENDED_2018_2021,300468.SZ,2021-11-26,2021,2021-11-26T15:00:00,PITB-80B916173F29877FD683,9,20,1,0.404977535326,0,0.815210269141,0.812590698867,0.0153064212827,0.00514470588124,True,True
EXTENDED_2018_2021:300474.SZ-001,EXTENDED_2018_2021,300474.SZ,2019-08-28,2019,2019-08-28T15:00:00,PITB-80B916173F29877FD683,15,14,1,0.432175785371,0.0938461538462,0.853042499508,0.849194868175,-0.0163170665814,-0.0410774464772,False,False
EXTENDED_2018_2021:300476.SZ-001,EXTENDED_2018_2021,300476.SZ,2020-12-04,2020,2020-12-04T15:00:00,PITB-80B916173F29877FD683,2,27,1,0.294304009498,0.035175879397,1.46364543172,1.44848186286,0.0107950017869,-0.0100201239168,False,True
EXTENDED_2018_2021:300494.SZ-001,EXTENDED_2018_2021,300494.SZ,2020-06-11,2020,2020-06-11T15:00:00,PITB-80B916173F29877FD683,17,12,1,0.3257948511,0.118421052632,0.530502377929,0.520629033744,0.023347363997,0.0195022432314,True,True
EXTENDED_2018_2021:300496.SZ-001,EXTENDED_2018_2021,300496.SZ,2019-01-14,2019,2019-01-14T15:00:00,PITB-80B916173F29877FD683,14,15,1,0.449021302823,0.131506849315,0.696575867147,0.69565038991,-0.0214869501978,-0.037501570883,False,False
EXTENDED_2018_2021:300498.SZ-001,EXTENDED_2018_2021,300498.SZ,2018-05-17,2018,2018-05-17T15:00:00,PITB-80B916173F29877FD683,19,10,1,0.38679961515,0,0.77940513771,0.778270632415,0.0305805004681,0.000485790633795,True,True
EXTENDED_2018_2021:300498.SZ-002,EXTENDED_2018_2021,300498.SZ,2018-09-26,2018,2018-09-26T15:00:00,PITB-80B916173F29877FD683,16,13,1,0.445653785997,0.227272727273,0.795961873345,0.794423782768,0.0134359026968,-0.00290838789596,False,True
EXTENDED_2018_2021:300498.SZ-003,EXTENDED_2018_2021,300498.SZ,2018-12-05,2018,2018-12-05T15:00:00,PITB-80B916173F29877FD683,24,5,1,0.472727319269,0.188596491228,0.93246741201,0.92593052706,0.027655280152,0.00414422474603,True,True
EXTENDED_2018_2021:300498.SZ-004,EXTENDED_2018_2021,300498.SZ,2019-01-07,2019,2019-01-07T15:00:00,PITB-80B916173F29877FD683,3,26,1,0.443558175899,0.132307692308,0.93246741201,0.92593052706,0.0268527118906,0.00414422474603,True,True
EXTENDED_2018_2021:300498.SZ-005,EXTENDED_2018_2021,300498.SZ,2019-08-01,2019,2019-08-01T15:00:00,PITB-80B916173F29877FD683,6,23,1,0.463111742641,0.157094594595,1.39662638649,1.39000545828,-0.0262764093582,-0.0281308505493,False,False
EXTENDED_2018_2021:300502.SZ-001,EXTENDED_2018_2021,300502.SZ,2019-12-17,2019,2019-12-17T15:00:00,PITB-80B916173F29877FD683,15,14,1,0.46684640656,0.143737166324,1.31242807718,1.30878041716,0.0105060407869,-0.00727275932908,False,True
EXTENDED_2018_2021:300503.SZ-001,EXTENDED_2018_2021,300503.SZ,2020-10-26,2020,2020-10-26T15:00:00,PITB-80B916173F29877FD683,12,17,1,0.448890701433,0.0164835164835,0.736804413043,0.730128948372,-0.00170019876604,-0.0260506771999,False,False
EXTENDED_2018_2021:300520.SZ-001,EXTENDED_2018_2021,300520.SZ,2020-10-09,2020,2020-10-09T15:00:00,PITB-80B916173F29877FD683,18,11,1,0.506473523956,0.258675078864,0.859082559618,0.849139474437,-0.0186921330122,-0.0213025807039,False,False
EXTENDED_2018_2021:300529.SZ-001,EXTENDED_2018_2021,300529.SZ,2020-08-28,2020,2020-08-28T15:00:00,PITB-80B916173F29877FD683,22,7,1,0.515523633447,0.403125,3.67565682089,3.64804425881,-0.057532398137,-0.0530568956574,False,False
EXTENDED_2018_2021:300531.SZ-001,EXTENDED_2018_2021,300531.SZ,2021-04-16,2021,2021-04-16T15:00:00,PITB-80B916173F29877FD683,7,22,1,0.390733964778,0.0786516853933,0.645570963114,0.637211051361,-0.0101230076314,-0.00804980563436,False,False
EXTENDED_2018_2021:300531.SZ-002,EXTENDED_2018_2021,300531.SZ,2021-12-14,2021,2021-12-14T15:00:00,PITB-80B916173F29877FD683,13,16,1,0.531518988431,0.216666666667,0.886526507468,0.881872825014,-0.0276760612754,-0.0458919932567,False,False
EXTENDED_2018_2021:300538.SZ-001,EXTENDED_2018_2021,300538.SZ,2021-08-25,2021,2021-08-25T15:00:00,PITB-80B916173F29877FD683,4,25,1,0.338081851518,0.0351351351351,0.930750336228,0.921912626888,0.0241927375487,0.00904074465215,True,True
EXTENDED_2018_2021:300541.SZ-001,EXTENDED_2018_2021,300541.SZ,2021-04-20,2021,2021-04-20T15:00:00,PITB-80B916173F29877FD683,5,24,1,0.412020697134,9.0507958117e-16,0.725171292027,0.718986462244,-1.11022302463e-16,-0.00936268992785,False,False
EXTENDED_2018_2021:300558.SZ-001,EXTENDED_2018_2021,300558.SZ,2020-02-20,2020,2020-02-20T15:00:00,PITB-80B916173F29877FD683,11,18,1,0.541935941215,0.30620467365,1.16591204659,1.14930409082,-0.0522782548793,-0.0379312223234,False,False
EXTENDED_2018_2021:300570.SZ-001,EXTENDED_2018_2021,300570.SZ,2019-01-24,2019,2019-01-24T15:00:00,PITB-80B916173F29877FD683,5,24,1,0.382455189173,0,0.69129006156,0.683653717856,0.00290275965796,-0.00530505222969,False,True
EXTENDED_2018_2021:300586.SZ-001,EXTENDED_2018_2021,300586.SZ,2020-10-28,2020,2020-10-28T15:00:00,PITB-80B916173F29877FD683,16,13,1,0.376806969984,0,1.17944540213,1.16973803257,0.0323914957912,0.0215503465615,True,True
EXTENDED_2018_2021:300587.SZ-001,EXTENDED_2018_2021,300587.SZ,2021-05-12,2021,2021-05-12T15:00:00,PITB-80B916173F29877FD683,19,10,1,0.545893600461,0.464052287582,1.30456498525,1.30061415247,-0.0439563178991,-0.089555204054,False,False
EXTENDED_2018_2021:300593.SZ-001,EXTENDED_2018_2021,300593.SZ,2020-09-07,2020,2020-09-07T15:00:00,PITB-80B916173F29877FD683,19,10,1,0.533729139341,0.191919191919,0.638397449219,0.629667227691,-0.00628753143104,-0.0221971730431,False,False
EXTENDED_2018_2021:300595.SZ-001,EXTENDED_2018_2021,300595.SZ,2019-05-29,2019,2019-05-29T15:00:00,PITB-80B916173F29877FD683,8,21,1,0.527084442896,0.289012848064,1.8021270823,1.7709994327,-0.0480449873372,-0.0545607133536,False,False
EXTENDED_2018_2021:300595.SZ-002,EXTENDED_2018_2021,300595.SZ,2020-09-03,2020,2020-09-03T15:00:00,PITB-80B916173F29877FD683,21,8,1,0.496517629657,0.0983455882353,5.13159795615,5.03658480832,0.0140895801587,0.00597646356148,True,True
EXTENDED_2018_2021:300595.SZ-003,EXTENDED_2018_2021,300595.SZ,2020-12-07,2020,2020-12-07T15:00:00,PITB-80B916173F29877FD683,24,5,1,0.375249706163,0.115789473684,5.57913652162,5.46192404019,0.0184504169448,-0.0116099742482,False,True
EXTENDED_2018_2021:300601.SZ-001,EXTENDED_2018_2021,300601.SZ,2020-06-23,2020,2020-06-23T15:00:00,PITB-80B916173F29877FD683,3,26,1,0.435453394549,0.422753988245,6.92272308211,6.82609289739,-0.0736362957692,-0.0747186155212,False,False
EXTENDED_2018_2021:300602.SZ-001,EXTENDED_2018_2021,300602.SZ,2019-11-08,2019,2019-11-08T15:00:00,PITB-80B916173F29877FD683,17,12,1,0.497963404678,0.39371257485,2.66711266298,2.62125806007,-0.0266858927397,-0.0301214051141,False,False
EXTENDED_2018_2021:300602.SZ-002,EXTENDED_2018_2021,300602.SZ,2019-11-19,2019,2019-11-19T15:00:00,PITB-80B916173F29877FD683,10,19,1,0.514541569908,0.358310626703,2.66711266298,2.62125806007,-0.0266858927397,-0.0301214051141,False,False
EXTENDED_2018_2021:300623.SZ-001,EXTENDED_2018_2021,300623.SZ,2021-05-25,2021,2021-05-25T15:00:00,PITB-80B916173F29877FD683,4,25,1,0.479938636649,0.182205079351,2.24746191012,2.20816455607,-0.0207853676771,-0.0211592130988,False,False
EXTENDED_2018_2021:300627.SZ-001,EXTENDED_2018_2021,300627.SZ,2021-08-02,2021,2021-08-02T15:00:00,PITB-80B916173F29877FD683,12,17,1,0.575119420206,0.315545243619,1.5003694369,1.45380952404,-0.0440200519829,-0.0238106486937,False,False
EXTENDED_2018_2021:300631.SZ-001,EXTENDED_2018_2021,300631.SZ,2020-10-28,2020,2020-10-28T15:00:00,PITB-80B916173F29877FD683,14,15,1,0.377679981282,0.0228571428571,0.587366625215,0.585549090531,0.0117919848827,0.000517196804909,True,True
EXTENDED_2018_2021:300632.SZ-001,EXTENDED_2018_2021,300632.SZ,2019-10-25,2019,2019-10-25T15:00:00,PITB-80B916173F29877FD683,5,24,1,0.45796948521,0.318021201413,1.94063866005,1.91548782205,-0.0477797883014,-0.0506300910914,False,False
EXTENDED_2018_2021:300633.SZ-001,EXTENDED_2018_2021,300633.SZ,2020-05-08,2020,2020-05-08T15:00:00,PITB-80B916173F29877FD683,11,18,1,0.373897232082,0.0977130977131,2.37370436772,2.34542426188,0.0224216119052,0.0131377469216,True,True
EXTENDED_2018_2021:300638.SZ-001,EXTENDED_2018_2021,300638.SZ,2021-05-25,2021,2021-05-25T15:00:00,PITB-80B916173F29877FD683,21,8,1,0.478716147515,0.430348258706,10.0623705127,9.88625179388,-0.0259564928706,-0.0142423567155,False,False
EXTENDED_2018_2021:300655.SZ-001,EXTENDED_2018_2021,300655.SZ,2021-05-27,2021,2021-05-27T15:00:00,PITB-80B916173F29877FD683,4,25,1,0.443741779926,0.0592239552462,5.13836093197,5.05665282234,-0.00397332710421,0.00164214370788,True,False
EXTENDED_2018_2021:300661.SZ-001,EXTENDED_2018_2021,300661.SZ,2021-11-11,2021,2021-11-11T15:00:00,PITB-80B916173F29877FD683,14,15,1,0.579268286639,0.267880707311,28.1990854247,28.0819598396,-0.0266150739322,-0.0343904508619,False,False
EXTENDED_2018_2021:300663.SZ-001,EXTENDED_2018_2021,300663.SZ,2021-12-14,2021,2021-12-14T15:00:00,PITB-80B916173F29877FD683,1,28,1,0.410278969502,0.0588235294118,5.2945125338,5.23317366908,0.0211169234409,0.0237743596149,True,True
EXTENDED_2018_2021:300674.SZ-001,EXTENDED_2018_2021,300674.SZ,2021-04-16,2021,2021-04-16T15:00:00,PITB-80B916173F29877FD683,8,21,1,0.413864464917,0.0679933665008,2.61200730384,2.56836193759,0.00991215149929,0.00391389932114,True,True
EXTENDED_2018_2021:300674.SZ-002,EXTENDED_2018_2021,300674.SZ,2021-11-23,2021,2021-11-23T15:00:00,PITB-80B916173F29877FD683,16,13,1,0.457680891564,0.0739130434783,2.43958164026,2.40703580404,0.00499030700159,0.00505761123044,True,True
EXTENDED_2018_2021:300679.SZ-001,EXTENDED_2018_2021,300679.SZ,2020-02-24,2020,2020-02-24T15:00:00,PITB-80B916173F29877FD683,9,20,1,0.514070065456,0.478770131772,0.950901201949,0.950901201949,-0.0872203852462,-0.135174778368,False,False
EXTENDED_2018_2021:300687.SZ-001,EXTENDED_2018_2021,300687.SZ,2021-05-31,2021,2021-05-31T15:00:00,PITB-80B916173F29877FD683,2,27,1,0.547944858595,0.480269045893,2.74251401404,2.71006951979,-0.0868216056635,-0.0802481278318,False,False
EXTENDED_2018_2021:300699.SZ-001,EXTENDED_2018_2021,300699.SZ,2019-08-22,2019,2019-08-22T15:00:00,PITB-80B916173F29877FD683,25,4,1,0.588992671415,0.263157894737,3.09598825332,2.95390607285,0.0391662335695,0.0430048834429,True,True
EXTENDED_2018_2021:300699.SZ-002,EXTENDED_2018_2021,300699.SZ,2019-12-13,2019,2019-12-13T15:00:00,PITB-80B916173F29877FD683,11,18,1,0.456165338654,0.203539823009,3.35033289736,3.32402138246,-0.0243785257951,-0.0237629656903,False,False
EXTENDED_2018_2021:300702.SZ-001,EXTENDED_2018_2021,300702.SZ,2020-02-21,2020,2020-02-21T15:00:00,PITB-80B916173F29877FD683,25,4,1,0.51971236381,0.329004329004,2.46415138967,2.43620260264,0.00245445228478,0.00837780985426,True,True
EXTENDED_2018_2021:300702.SZ-002,EXTENDED_2018_2021,300702.SZ,2020-08-28,2020,2020-08-28T15:00:00,PITB-80B916173F29877FD683,7,22,1,0.561501681475,0.0655471289274,4.76278663172,4.68091161595,0.00889937906129,0.00667432870635,True,True
EXTENDED_2018_2021:300715.SZ-001,EXTENDED_2018_2021,300715.SZ,2021-04-07,2021,2021-04-07T15:00:00,PITB-80B916173F29877FD683,15,14,1,0.534135724195,0.31855500821,4.46489997826,4.35759780322,-0.0111931975037,0.000518268993203,True,False
EXTENDED_2018_2021:300725.SZ-001,EXTENDED_2018_2021,300725.SZ,2020-08-27,2020,2020-08-27T15:00:00,PITB-80B916173F29877FD683,25,4,1,0.489385418835,0.16142557652,14.3349925962,14.1205536741,0.0510323454016,0.0161152550422,True,True
EXTENDED_2018_2021:300732.SZ-001,EXTENDED_2018_2021,300732.SZ,2020-10-28,2020,2020-10-28T15:00:00,PITB-80B916173F29877FD683,14,15,1,0.26211485184,0.19512195122,0.9780707871,0.969281961028,0.00128287381289,0.00323310983215,True,True
EXTENDED_2018_2021:300745.SZ-001,EXTENDED_2018_2021,300745.SZ,2019-04-17,2019,2019-04-17T15:00:00,PITB-80B916173F29877FD683,18,11,1,0.45814915014,0.11186440678,2.12604894314,2.05921832803,0.0344814190706,0.0325000097504,True,True
EXTENDED_2018_2021:300750.SZ-001,EXTENDED_2018_2021,300750.SZ,2020-10-09,2020,2020-10-09T15:00:00,PITB-80B916173F29877FD683,26,3,1,0.417537397262,0.239893083862,5.30830824359,5.28308338458,0.0073359502791,0.00638077478705,True,True
EXTENDED_2018_2021:300750.SZ-002,EXTENDED_2018_2021,300750.SZ,2020-12-15,2020,2020-12-15T15:00:00,PITB-80B916173F29877FD683,18,11,1,0.67425969417,0.0535714285714,6.70814932089,6.59727081972,0.00330033302866,-0.0168640918807,False,True
EXTENDED_2018_2021:300767.SZ-001,EXTENDED_2018_2021,300767.SZ,2021-01-07,2021,2021-01-07T15:00:00,PITB-80B916173F29877FD683,25,4,1,0.391814965593,0.257344300823,4.66623522415,4.58267645125,0.0210417508572,0.0045480464979,True,True
EXTENDED_2018_2021:300770.SZ-001,EXTENDED_2018_2021,300770.SZ,2020-05-19,2020,2020-05-19T15:00:00,PITB-80B916173F29877FD683,7,22,1,0.466530085753,0.444778685002,3.06566820276,3.01766513057,-0.0670218726791,-0.0812205453636,False,False
EXTENDED_2018_2021:300772.SZ-001,EXTENDED_2018_2021,300772.SZ,2020-12-21,2020,2020-12-21T15:00:00,PITB-80B916173F29877FD683,21,8,1,0.325829317349,0.310160427807,1.59023383598,1.57515031721,0.00742494129974,-0.0214318607533,False,True
EXTENDED_2018_2021:300773.SZ-001,EXTENDED_2018_2021,300773.SZ,2021-04-16,2021,2021-04-16T15:00:00,PITB-80B916173F29877FD683,9,20,1,0.400745446983,0.195652173913,1.25779068293,1.23718523829,-0.0248803435213,-0.012921429999,False,False
EXTENDED_2018_2021:300777.SZ-001,EXTENDED_2018_2021,300777.SZ,2020-02-21,2020,2020-02-21T15:00:00,PITB-80B916173F29877FD683,9,20,1,0.380812061804,0.371819960861,3.71821305842,3.66895761741,-0.0603165977881,-0.0721645701097,False,False
