signal_date,absolute_market_state,complete_stocks,stock_p10,stock_p90,positive_stock_fraction,cross_sectional_dispersion,synchronization,complete_industries,common_industries,industry_persistence,absolute_market_state_state,absolute_market_state_prior_q1,absolute_market_state_prior_q2,cross_sectional_dispersion_state,cross_sectional_dispersion_prior_q1,cross_sectional_dispersion_prior_q2,synchronization_state,synchronization_prior_q1,synchronization_prior_q2,industry_persistence_state,industry_persistence_prior_q1,industry_persistence_prior_q2,year,block,cohort_id,trades,absolute_trade_return,winner_rate,severe_loss_rate,cohort_payoff,selected_industry_return,broad_proxy_return,relative_to_industry,relative_to_broad
2021-03-05,0.02527340221,3979,-0.07952113576,0.1863858539,0.752199045,0.2659069896,0.50439809,128,128,0.7080548434,HIGH,-0.061173759,-0.02418341228,HIGH,0.2065345278,0.247737004,MEDIUM,0.285305927,0.5846088973,MEDIUM,0.6870937099,0.7711728621,2021,late,2021-03-05,10,-0.01719582343,0.4,0.1,-0.01719582343,-0.01786332877,-0.06176451488,0.0006675053405,0.04456869145
2021-03-12,0.03481161923,3987,-0.09064792647,0.2165127074,0.7589666416,0.3071606339,0.5179332832,128,128,0.8133354697,HIGH,-0.06053179927,-0.02328877623,HIGH,0.2066468363,0.248957348,MEDIUM,0.2859416446,0.5827956989,HIGH,0.688180965,0.7707665721,2021,late,2021-03-12,10,-0.007284276026,0.6,0.1,-0.007284276026,-0.01421304215,-0.0385626254,0.006928766127,0.03127834937
2021-03-19,-0.02901701902,3997,-0.1417656539,0.1329289216,0.5346509882,0.2746945755,0.06930197648,128,128,0.8308631661,MEDIUM,-0.05994627903,-0.02163912387,HIGH,0.2069182105,0.2492562335,LOW,0.2867212903,0.5787248869,HIGH,0.6892682201,0.7715791522,2021,late,2021-03-19,10,0.04404133679,0.8,0.1,0.04404133679,0.02632281451,-0.01679968635,0.01771852227,0.06084102314
2021-03-26,-0.01725291111,4008,-0.100178803,0.1415292433,0.5716067864,0.2417080463,0.1432135729,128,128,0.7141205823,HIGH,-0.05936075878,-0.02246395005,MEDIUM,0.2071895847,0.2495885576,LOW,0.285305927,0.5746540749,MEDIUM,0.6900045016,0.7720827229,2021,late,2021-03-26,10,0.1033331691,0.7,0.1,0.1033331691,-0.01140118819,-0.03842732693,0.1147343573,0.1417604961
2021-04-02,-0.04147568162,4013,-0.110487816,0.1078627017,0.4111637179,0.2183505177,0.1776725642,128,128,0.730349295,MEDIUM,-0.05877523854,-0.02081429769,MEDIUM,0.2074609589,0.2494056762,LOW,0.2840344918,0.5705832629,MEDIUM,0.6907407831,0.7718309376,2021,late,2021-04-02,10,0.1646311451,0.9,0,0.1646311451,0.06845745588,-0.04395553841,0.09617368922,0.2085866835
2021-04-12,-0.01696145803,4019,-0.0869645982,0.1457530882,0.5374471262,0.2327176864,0.0748942523,128,128,0.6383389031,HIGH,-0.05871673807,-0.02163912387,MEDIUM,0.2078070619,0.2492562335,LOW,0.2785742678,0.5655515668,LOW,0.6914770646,0.7715791522,2021,late,2021-04-12,10,0.06497496275,0.6,0,0.06497496275,0.02042923449,-0.02769336441,0.04454572827,0.09266832717
2021-04-19,-0.00231666985,4028,-0.06530665293,0.1564327842,0.6407646475,0.2217394371,0.2815292949,128,128,0.6568622963,HIGH,-0.0586582376,-0.02058883569,MEDIUM,0.208153165,0.2491067907,MEDIUM,0.2747527523,0.5605198707,LOW,0.6900045016,0.7711728621,2021,late,2021-04-19,10,0.0307118091,0.6,0,0.0307118091,0.1160307741,-0.04539093334,-0.08531896495,0.07610274244
2021-04-26,-0.02653458596,4038,-0.09609262552,0.1495900413,0.5136206043,0.2456826668,0.02724120852,128,128,0.6826474089,MEDIUM,-0.05859973713,-0.0201379117,MEDIUM,0.2084992681,0.248957348,LOW,0.2758441558,0.5554881747,LOW,0.688180965,0.7707665721,2021,late,2021-04-26,10,0.03769808966,0.6,0.2,0.03769808966,0.0969576402,-0.004775855137,-0.05925955054,0.04247394479
2021-05-06,-0.03267998932,4050,-0.1283466551,0.1527991829,0.4311111111,0.281145838,0.1377777778,128,128,0.8025029756,MEDIUM,-0.05853572567,-0.02036337369,HIGH,0.2088938684,0.248347176,LOW,0.2736613487,0.553764402,HIGH,0.6860064549,0.770360282,2021,late,2021-05-06,10,0.001642439139,0.6,0.2,0.001642439139,0.03327736193,-0.007160873585,-0.03163492279,0.008803312724
2021-05-13,-0.01879721859,4066,-0.1257807758,0.1776750486,0.4815543532,0.3034558244,0.03689129365,128,128,0.7811698865,HIGH,-0.05847171422,-0.02058883569,HIGH,0.2092884687,0.2491067907,LOW,0.2704205326,0.5520406294,HIGH,0.6870937099,0.7711728621,2021,late,2021-05-13,10,0.05307755548,0.7,0,0.05307755548,0.1136303245,-0.00259547148,-0.06055276904,0.05567302696
2021-05-20,-0.04545705953,4076,-0.1374127861,0.1492668351,0.3721786065,0.2866796213,0.255642787,128,128,0.7854845724,MEDIUM,-0.05840770276,-0.0201379117,HIGH,0.2096830691,0.2494056762,LOW,0.2661217075,0.5503168568,HIGH,0.688180965,0.7718309376,2021,late,2021-05-20,10,0.02312801665,0.5,0.1,0.02312801665,0.07485874419,-0.0270442482,-0.05173072754,0.05017226486
2021-05-27,-0.003048519942,4085,-0.08162771759,0.1856217724,0.5960832313,0.26724949,0.1921664627,128,128,0.7848322194,HIGH,-0.05749059138,-0.02036337369,HIGH,0.2097534265,0.249771439,LOW,0.2656727131,0.5500762851,HIGH,0.6892682201,0.7723345083,2021,late,2021-05-27,10,-0.04040387974,0.3,0.1,-0.04040387974,0.004083501669,-0.03924006473,-0.04448738141,-0.001163815012
2021-06-03,0.004514845823,4100,-0.05343919664,0.1973136109,0.722195122,0.2507528076,0.4443902439,128,128,0.7524720747,HIGH,-0.05657348,-0.02005142132,HIGH,0.209823784,0.2502474747,MEDIUM,0.2651622316,0.5498357134,MEDIUM,0.6900045016,0.772571034,2021,late,2021-06-03,10,-0.0535982215,0.2,0.2,-0.0535982215,-0.0827703415,-0.05562582709,0.02917211999,0.002027605586
2021-06-10,0.003009466116,4110,-0.05466351361,0.2183801365,0.70243309,0.2730436501,0.40486618,128,128,0.6395863853,HIGH,-0.05565636861,-0.01987844058,HIGH,0.2098941415,0.2507528076,MEDIUM,0.2654482158,0.5495951417,LOW,0.6907407831,0.7724527712,2021,late,2021-06-10,10,-0.02584878313,0.1,0,-0.02584878313,0.07335734788,-0.0497749921,-0.09920613101,0.02392620897
2021-06-18,-0.01164177363,4122,-0.08003791732,0.212788138,0.5950994663,0.2928260553,0.1901989326,128,128,0.8012898279,HIGH,-0.05563289545,-0.0197503513,HIGH,0.2104309605,0.2508067914,LOW,0.2656727131,0.5488087724,HIGH,0.6892682201,0.7723345083,2021,late,2021-06-18,10,-0.02201936307,0.5,0.1,-0.02201936307,-0.001542957541,-0.03107431261,-0.02047640553,0.009054949545
2021-06-25,-0.0253816629,4138,-0.09070076147,0.1861806713,0.5507491542,0.2768814328,0.1014983084,128,128,0.8006203076,MEDIUM,-0.05560942229,-0.01938994397,HIGH,0.2109677796,0.2509132865,LOW,0.2651622316,0.5480224032,HIGH,0.6900045016,0.772571034,2021,late,2021-06-25,10,-0.03220102151,0.1,0.1,-0.03220102151,0.04423351809,-0.03743814638,-0.07643453959,0.00523712487
2021-07-02,-0.04502930992,4145,-0.1135168369,0.1652700623,0.4137515078,0.2787868991,0.1724969843,128,128,0.6994426387,MEDIUM,-0.05558594913,-0.01968630666,HIGH,0.2115045987,0.251072293,LOW,0.2645902631,0.5472360339,MEDIUM,0.6907407831,0.7733664469,2021,late,2021-07-02,10,0.08760461678,0.6,0.2,0.08760461678,0.2028830008,-0.04319696438,-0.115278384,0.1308015812
2021-07-09,-0.03922123687,4157,-0.1060170103,0.1728182914,0.4474380563,0.2788353017,0.1051238874,128,128,0.7745834096,MEDIUM,-0.05543860332,-0.0197503513,HIGH,0.2116411656,0.2519760156,LOW,0.2645355856,0.5435882698,HIGH,0.6914770646,0.7726892968,2021,late,2021-07-09,10,0.007003240902,0.5,0.3,0.007003240902,0.09785799044,-0.04431417899,-0.09085474954,0.05131741989
2021-07-16,-0.02934080812,4167,-0.09745189549,0.1987761804,0.4881209503,0.2962280759,0.02375809935,128,128,0.7880195935,MEDIUM,-0.05529125751,-0.01981439594,HIGH,0.2117777324,0.2524909339,LOW,0.2615530935,0.5399405056,HIGH,0.691540011,0.7739520387,2021,late,2021-07-16,10,0.07370095756,0.8,0,0.07370095756,0.03628160287,-0.02690051371,0.03741935469,0.1006014713
2021-07-23,-0.04240424854,4182,-0.1268358198,0.2171199562,0.4452415112,0.3439557761,0.1095169775,128,128,0.7941425563,MEDIUM,-0.0551439117,-0.01987844058,HIGH,0.2119142993,0.2526170477,LOW,0.255642787,0.5362927415,HIGH,0.6916029573,0.7746291888,2021,late,2021-07-23,10,0.01103405519,0.6,0,0.01103405519,0.03041911798,-0.05809026804,-0.01938506279,0.06912432322
2021-07-30,-0.05480062139,4193,-0.1541378338,0.2277177629,0.4156928214,0.3818555967,0.1686143573,128,128,0.8875492126,MEDIUM,-0.05513655647,-0.01996493095,HIGH,0.2120384718,0.2535862424,LOW,0.2546300699,0.5352794012,HIGH,0.6916659037,0.7747207471,2021,late,2021-07-30,10,0.085290343,0.8,0.2,0.085290343,0.07315655996,-0.01412275634,0.01213378303,0.09941309934
2021-08-06,-0.0558211478,4206,-0.1391282204,0.200784161,0.4334284356,0.3399123815,0.1331431289,128,128,0.9288820729,LOW,-0.05512920124,-0.02005142132,HIGH,0.2121626442,0.2552368304,LOW,0.2538576245,0.5342660609,HIGH,0.6924937435,0.7772118965,2021,late,2021-08-06,10,-0.01271849483,0.4,0.1,-0.01271849483,0.02032008399,-0.02312934513,-0.03303857882,0.0104108503
2021-08-13,-0.02940895662,4214,-0.1068347595,0.2206366048,0.5327479829,0.3274713643,0.06549596583,128,128,0.9074745926,MEDIUM,-0.0551439117,-0.0201379117,HIGH,0.2122868166,0.2575688116,LOW,0.2533254508,0.5332527207,HIGH,0.6933215833,0.7793616096,2021,late,2021-08-13,10,0.1508243897,1,0,0.1508243897,0.08332186259,-0.02584540272,0.06750252713,0.1766697924
2021-08-20,-0.04685448329,4227,-0.1268924369,0.1555255294,0.447125621,0.2824179663,0.105748758,128,128,0.8184741806,MEDIUM,-0.05513655647,-0.02036337369,HIGH,0.2123301791,0.2601302752,LOW,0.2515616284,0.5330850717,HIGH,0.6941494232,0.7811698865,2021,late,2021-08-20,10,0.1232364867,0.6,0.1,0.1232364867,0.1126431828,-0.02175349985,0.0105933039,0.1449899865
2021-08-27,0.004550327944,4239,-0.09678981489,0.2291692716,0.689549422,0.3259590864,0.3790988441,128,128,0.7060176708,HIGH,-0.05512920124,-0.02058883569,HIGH,0.2123735416,0.2618940803,MEDIUM,0.2484630268,0.5329174226,MEDIUM,0.6941913874,0.781356818,2021,late,2021-08-27,10,0.02665133614,0.6,0,0.02665133614,0.04088447629,-0.07004463126,-0.01423314015,0.0966959674
2021-09-03,0.001703880323,4248,-0.1246932899,0.2186336766,0.6351224105,0.3433269665,0.2702448211,128,128,0.768174327,HIGH,-0.05512184601,-0.0201379117,HIGH,0.2124169041,0.262860227,MEDIUM,0.2506797172,0.5327497736,MEDIUM,0.6942333516,0.7812633523,2021,late,2021-09-03,10,-0.04006312508,0.2,0.5,-0.04006312508,-0.05647023848,-0.09386566242,0.0164071134,0.05380253734
2021-09-10,-0.005679998383,4261,-0.1197269354,0.2031047865,0.6061957287,0.322831722,0.2123914574,128,128,0.8747138802,HIGH,-0.05501477113,-0.01996493095,HIGH,0.2126429216,0.2632602471,LOW,0.2515616284,0.5285381633,HIGH,0.6942753159,0.7811698865,2021,late,2021-09-10,10,-0.02831631003,0.2,0.1,-0.02831631003,-0.05878356303,-0.09426514316,0.030467253,0.06594883313
2021-09-17,-0.005925471498,4265,-0.1178749484,0.2315810221,0.6018757327,0.3494559705,0.2037514654,128,128,0.7834245102,HIGH,-0.05490769626,-0.01981439594,HIGH,0.2128689391,0.2641642358,LOW,0.2484630268,0.5243265529,HIGH,0.6945862327,0.781356818,2021,late,2021-09-17,10,-0.1083998659,0,0.5,-0.1083998659,-0.1297971811,-0.08364556622,0.02139731524,-0.02475429967
2021-09-28,-0.05620277912,4276,-0.1694277775,0.1517117332,0.4059869036,0.3211395108,0.1880261927,128,128,0.5845197766,LOW,-0.05480062139,-0.01968630666,HIGH,0.2130949566,0.2655721932,LOW,0.2440296459,0.5201149425,LOW,0.6948971495,0.7816829946,2021,late,2021-09-28,10,-0.02560925122,0.3,0.2,-0.02560925122,-0.08677734659,-0.0744022984,0.06116809537,0.04879304718
2021-10-12,-0.07305352186,4282,-0.1659192546,0.102938915,0.3138720224,0.2688581696,0.3722559552,128,128,0.746698178,LOW,-0.05501477113,-0.0197503513,HIGH,0.2134718119,0.2656255955,MEDIUM,0.2382657708,0.5198477299,MEDIUM,0.6942753159,0.7814502838,2021,late,2021-10-12,10,-0.0206964933,0.3,0.2,-0.0206964933,-0.02341346031,-0.03672241184,0.002716967008,0.01602591854
2021-10-19,-0.07929382246,4295,-0.1615640081,0.0804364557,0.2463329453,0.2420004638,0.5073341094,128,128,0.7236483703,LOW,-0.05512920124,-0.01981439594,MEDIUM,0.2138486671,0.2657116196,MEDIUM,0.2411477083,0.5195805173,MEDIUM,0.6945862327,0.781356818,2021,late,2021-10-19,10,-0.0271628072,0.4,0.1,-0.0271628072,-0.06810385099,-0.04181495657,0.04094104379,0.01465214937
2021-10-26,-0.07548589637,4306,-0.1632261746,0.0973215451,0.2663725035,0.2605477197,0.467254993,128,128,0.7003238876,LOW,-0.0551439117,-0.01987844058,MEDIUM,0.2142255224,0.2656522966,MEDIUM,0.2440296459,0.5193133047,MEDIUM,0.6948971495,0.7812633523,2021,late,2021-10-26,10,0.01408419359,0.7,0,0.01408419359,0.03891309359,-0.007197046979,-0.0248289,0.02128124057
2021-11-02,-0.06900225095,4311,-0.1644880174,0.1370967742,0.3240547437,0.3015847916,0.3518905126,128,128,0.6912023897,LOW,-0.05543860332,-0.01996493095,HIGH,0.2145444866,0.2656255955,MEDIUM,0.2462463363,0.5190117202,LOW,0.6952080663,0.7811698865,2021,late,2021-11-02,10,0.1091376754,0.7,0.1,0.1091376754,0.04694544918,0.01504499059,0.06219222626,0.09409268486
2021-11-09,-0.03583216499,4313,-0.1237616199,0.206980061,0.4463250638,0.3307416809,0.1073498725,128,128,0.8079907526,MEDIUM,-0.05560942229,-0.02005142132,HIGH,0.2148634507,0.2657116196,LOW,0.2484630268,0.5187101356,HIGH,0.6945862327,0.780265748,2021,late,2021-11-09,10,0.07560413623,0.7,0.1,0.07560413623,-0.004849367032,-0.02979360758,0.08045350327,0.1053977438
2021-11-16,-0.02423563244,4324,-0.1071229915,0.1893070733,0.5302960222,0.2964300648,0.0605920444,128,128,0.7122779711,MEDIUM,-0.05558594913,-0.0201379117,HIGH,0.2151824148,0.2658302655,LOW,0.2440296459,0.5184085511,MEDIUM,0.6948971495,0.7812633523,2021,late,2021-11-16,10,0.06394542276,0.8,0,0.06394542276,0.02456989072,-0.01873983084,0.03937553204,0.08268525359
2021-11-23,0.01129728649,4341,-0.06863354037,0.2391542678,0.7212623819,0.3077878082,0.4425247639,128,128,0.8631603644,HIGH,-0.05543860332,-0.02036337369,HIGH,0.2152949752,0.2658814149,MEDIUM,0.2382657708,0.5182501284,HIGH,0.6952080663,0.7811698865,2021,late,2021-11-23,10,-0.003235336101,0.4,0.1,-0.003235336101,0.01139300534,-0.04810857953,-0.01462834145,0.04487324342
2021-11-30,0.03479767078,4347,-0.03336094331,0.2793930059,0.8102139406,0.3127539492,0.6204278813,128,128,0.755865455,HIGH,-0.05529125751,-0.02005142132,HIGH,0.2154075355,0.2663478482,HIGH,0.2411477083,0.5180917058,MEDIUM,0.6956315235,0.781356818,2021,late,2021-11-30,10,-0.03914039062,0.4,0.1,-0.03914039062,-0.03421092877,-0.05339032203,-0.004929461849,0.01424993142
2021-12-07,-0.009565446735,4351,-0.06307977737,0.1781333333,0.6904159963,0.2412131107,0.3808319926,128,128,0.5127094397,HIGH,-0.0551439117,-0.01987844058,MEDIUM,0.2155200959,0.2672295655,MEDIUM,0.2440296459,0.5184085511,LOW,0.6960549808,0.7812633523,2021,late,2021-12-07,10,0.02904907116,0.7,0,0.02904907116,0.003477974457,-0.02373359535,0.0255710967,0.05278266651
2021-12-14,-0.009232574662,4362,-0.0537125219,0.1792154916,0.6902796882,0.2329280135,0.3805593764,128,128,0.6447479857,HIGH,-0.05513655647,-0.0197503513,MEDIUM,0.216012947,0.2667887069,MEDIUM,0.2462463363,0.5182501284,LOW,0.6952080663,0.7811698865,2021,late,2021-12-14,10,-0.07185906864,0.3,0.4,-0.07185906864,-0.0515346023,-0.04324293491,-0.02032446634,-0.02861613373
2021-12-21,-0.02354993922,4367,-0.109802926,0.1553256705,0.5869017632,0.2651285965,0.1738035264,128,128,0.2638596411,MEDIUM,-0.05512920124,-0.01938994397,MEDIUM,0.216505798,0.2663478482,LOW,0.2484630268,0.5180917058,LOW,0.6945862327,0.780265748,2021,late,2021-12-21,10,0.07164167645,0.6,0,0.07164167645,0.04269381263,-0.04946766288,0.02894786381,0.1211093393
2021-12-28,-0.03146229296,4374,-0.1293025691,0.1357429247,0.5397805213,0.2650454938,0.07956104252,128,128,0.7624347647,MEDIUM,-0.05512184601,-0.01968630666,MEDIUM,0.2169986491,0.2659069896,LOW,0.2440296459,0.5179332832,MEDIUM,0.6942333516,0.7793616096,2021,late,2021-12-28,10,0.07541377285,0.5,0.1,0.07541377285,-0.003168700797,-0.1072682252,0.07858247364,0.182681998
2022-01-05,-0.003686210551,4384,-0.09913298048,0.1813444742,0.641879562,0.2804774547,0.2837591241,128,128,0.7400888116,HIGH,-0.05501477113,-0.0197503513,HIGH,0.217449272,0.2658814149,MEDIUM,0.2382657708,0.5155034404,MEDIUM,0.6942753159,0.7784574712,2022,late,2022-01-05,10,-0.00872517501,0.5,0.1,-0.00872517501,-0.01255068054,-0.09063086198,0.003825505527,0.08190568697
2022-01-12,-0.01787311519,4394,-0.1299918866,0.1589606225,0.5894401457,0.2889525092,0.1788802913,128,128,0.7649926753,HIGH,-0.05490769626,-0.01938994397,HIGH,0.2178998949,0.2663478482,LOW,0.2411477083,0.5130735976,MEDIUM,0.6945862327,0.7772118965,2022,late,2022-01-12,10,0.01778310693,0.6,0,0.01778310693,0.03577501114,-0.1011674379,-0.01799190421,0.1189505448
2022-01-19,-0.03464868236,4401,-0.1323676324,0.1377300613,0.4805725971,0.2700976937,0.03885480573,128,128,0.8147374565,MEDIUM,-0.05480062139,-0.01879721859,HIGH,0.2183505177,0.2672295655,LOW,0.2353838332,0.5106437548,HIGH,0.6948971495,0.7759663218,2022,late,2022-01-19,10,0.03430739421,0.9,0,0.03430739421,0.01793701381,-0.07521687809,0.0163703804,0.1095242723
2022-01-26,-0.09165881665,4411,-0.175389755,0.0612656187,0.2081160735,0.2366553737,0.5837678531,128,128,0.7094282183,LOW,-0.05461378642,-0.01909358128,MEDIUM,0.2185206746,0.2672428485,HIGH,0.2291424009,0.5095405397,MEDIUM,0.6952080663,0.7784574712,2022,late,2022-01-26,10,0.01626282375,0.6,0.1,0.01626282375,-0.006436130944,-0.01620890057,0.02269895469,0.03247172431
2022-02-09,-0.07822283971,4422,-0.1603573822,0.06377327104,0.2324739937,0.2241306532,0.5350520127,128,128,0.7555507233,LOW,-0.05490769626,-0.01938994397,MEDIUM,0.2186908315,0.267236207,HIGH,0.2322631171,0.5130735976,MEDIUM,0.6956315235,0.7772118965,2022,late,2022-02-09,10,-0.04640671011,0.1,0.2,-0.04640671011,-0.03941977088,-0.1159623027,-0.006986939229,0.06955559259
2022-02-16,-0.09108127791,4432,-0.1767726707,0.04975634567,0.1944945848,0.2265290163,0.6110108303,128,128,0.8154413111,LOW,-0.05512184601,-0.01968630666,MEDIUM,0.2188609884,0.2672295655,HIGH,0.2353838332,0.5179332832,HIGH,0.6960549808,0.7759663218,2022,late,2022-02-16,10,-0.08127943099,0.1,0.4,-0.08127943099,-0.06811644601,-0.1351608672,-0.01316298498,0.05388143623
2022-02-23,-0.06485101155,4439,-0.1527088624,0.07635532649,0.3007434107,0.2290641889,0.3985131786,128,128,0.7857764146,LOW,-0.05513655647,-0.0197503513,MEDIUM,0.2193320607,0.2667887069,MEDIUM,0.2382657708,0.5182501284,HIGH,0.696478438,0.7784574712,2022,late,2022-02-23,10,-0.09733105709,0.1,0.5,-0.09733105709,-0.1223697514,-0.1166273976,0.02503869432,0.01929634054
2022-03-02,-0.002294914105,4450,-0.08303689065,0.1509452104,0.6523595506,0.2339821011,0.3047191011,128,128,0.6718492492,HIGH,-0.05529125751,-0.01981439594,MEDIUM,0.2198031329,0.2663478482,MEDIUM,0.2411477083,0.5180917058,LOW,0.69746269,0.780265748,2022,late,2022-03-02,10,-0.04251048752,0.3,0.3,-0.04251048752,-0.0728779546,-0.1234019513,0.03036746708,0.08089146375
2022-03-09,-0.1028075544,4453,-0.1690775387,0.06999197418,0.2117673479,0.2390695129,0.5764653043,128,128,0.8222624062,LOW,-0.0551439117,-0.01968630666,MEDIUM,0.2202742051,0.2659069896,HIGH,0.2440296459,0.5179332832,HIGH,0.6960549808,0.7793616096,2022,late,2022-03-09,10,0.06117488421,0.8,0,0.06117488421,0.05656682487,-0.07377017612,0.00460805934,0.1349450603
2022-03-16,-0.1245344609,4461,-0.1873498799,0.0659025788,0.1723828738,0.2532524587,0.6552342524,128,128,0.7200375389,LOW,-0.05543860332,-0.0197503513,MEDIUM,0.220402167,0.2658814149,HIGH,0.2462463363,0.5182501284,MEDIUM,0.696478438,0.7811698865,2022,late,2022-03-16,10,-0.03385654989,0.3,0.2,-0.03385654989,-0.04596210133,-0.08727369559,0.01210555143,0.0534171457
2022-03-23,-0.103879816,4468,-0.1654889506,0.07371263549,0.2329901522,0.2392015861,0.5340196956,128,128,0.6795687603,LOW,-0.05560942229,-0.01981439594,MEDIUM,0.2205301289,0.2658558402,HIGH,0.2484630268,0.5187101356,LOW,0.69746269,0.780265748,2022,late,2022-03-23,10,-0.04179555012,0.3,0.2,-0.04179555012,-0.07388693622,-0.1672989467,0.0320913861,0.1255033966
2022-03-30,-0.1138397104,4467,-0.1784246953,0.06714517508,0.2119991045,0.2455698704,0.5760017909,128,128,0.741485076,LOW,-0.05565636861,-0.01987844058,MEDIUM,0.2206580908,0.2658302655,HIGH,0.2506797172,0.5193133047,MEDIUM,0.6960549808,0.7793616096,2022,late,2022-03-30,10,-0.2057654934,0.2,0.8,-0.2057654934,-0.2250496942,-0.2026276601,0.01928420081,-0.003137833321
2022-04-08,-0.06258016136,4467,-0.1487966903,0.1235973376,0.4004925006,0.2723940279,0.1990149989,128,128,0.8136616462,LOW,-0.0557662214,-0.01996493095,HIGH,0.2208358194,0.2657709426,LOW,0.2515616284,0.5198477299,HIGH,0.696478438,0.7784574712,2022,late,2022-04-08,9,-0.1428539902,0,0.4444444444,-0.1428539902,-0.1691254772,-0.1551737307,0.026271487,0.01231974045
2022-04-15,-0.07323863446,4478,-0.1797599712,0.1304059753,0.3686913801,0.3101659466,0.2626172398,128,128,0.6994769731,LOW,-0.05594835824,-0.02005142132,HIGH,0.221013548,0.2658558402,MEDIUM,0.2484630268,0.5195805173,MEDIUM,0.69746269,0.780265748,2022,late,2022-04-15,10,-0.1246880349,0.2,0.6,-0.1246880349,-0.1063095232,-0.1015844267,-0.0183785117,-0.02310360822
2022-04-22,-0.1460509734,4487,-0.2557259743,0.04163012772,0.1600178293,0.297356102,0.6799643414,128,128,0.8687969236,LOW,-0.05620277912,-0.0201379117,HIGH,0.2211912766,0.2659069896,HIGH,0.2506797172,0.5193133047,HIGH,0.698446942,0.7793616096,2022,late,2022-04-22,10,0.084305354,0.7,0,0.084305354,0.04043406076,-0.05062453697,0.04387129324,0.134929891
2022-04-29,-0.185745908,4486,-0.2808016667,0.003652018607,0.1052162283,0.2844536853,0.7895675435,128,128,0.8265885369,LOW,-0.05767272821,-0.02036337369,HIGH,0.2212524,0.2667887069,HIGH,0.2515616284,0.5198477299,HIGH,0.6994311939,0.7811698865,2022,late,2022-04-29,10,0.0816219017,0.7,0,0.0816219017,0.05633341168,0.03156929638,0.02528849003,0.05005260532
2022-05-11,-0.137303767,4501,-0.2148148148,0.05233179067,0.1717396134,0.2671466055,0.6565207732,128,128,0.5583169291,LOW,-0.05847171422,-0.02058883569,MEDIUM,0.2213135233,0.267236207,HIGH,0.2524435396,0.5243265529,LOW,0.6994350089,0.781356818,2022,late,2022-05-11,10,0.06467404889,0.9,0,0.06467404889,0.03907969443,-0.003578464508,0.02559435446,0.0682525134
2022-05-18,-0.08233938835,4505,-0.1556874663,0.1139231499,0.3123196448,0.2696106162,0.3753607103,128,128,0.575243774,LOW,-0.05859973713,-0.02081429769,HIGH,0.2213746466,0.2672295655,MEDIUM,0.2533254508,0.5327497736,LOW,0.698446942,0.7812633523,2022,late,2022-05-18,10,0.1426552568,1,0,0.1426552568,0.1514898697,0.007238199945,-0.00883461287,0.1354170568
2022-05-25,-0.03898119108,4516,-0.1038283812,0.1662100457,0.519486271,0.2700384268,0.03897254207,128,128,0.6867389214,MEDIUM,-0.05871673807,-0.02163912387,HIGH,0.2214962434,0.2672428485,LOW,0.2535915376,0.5285381633,LOW,0.696478438,0.7811698865,2022,late,2022-05-25,10,0.1568479488,0.9,0,0.1568479488,0.1497624036,0.01394777579,0.007085545236,0.142900173
2022-06-01,0.05414632989,4529,-0.004193491147,0.2560310843,0.8911459483,0.2602245754,0.7822918967,128,128,0.6754314686,HIGH,-0.0586582376,-0.02246395005,MEDIUM,0.2216178403,0.2676934312,HIGH,0.2524435396,0.5243265529,LOW,0.6956315235,0.780265748,2022,late,2022-06-01,10,0.03534773087,0.6,0,0.03534773087,0.03993679533,-0.004496478572,-0.00458906446,0.03984420945
2022-06-09,0.01093295059,4530,-0.04032675238,0.1965473434,0.8094922737,0.2368740958,0.6189845475,128,128,0.6841752884,HIGH,-0.05859973713,-0.02081429769,MEDIUM,0.2217394371,0.26724949,HIGH,0.2533254508,0.5327497736,LOW,0.6948971495,0.7793616096,2022,late,2022-06-09,10,0.03299539798,0.6,0.1,0.03299539798,0.04693471834,-0.01402034549,-0.01393932036,0.04701574347
2022-06-16,0.01491510927,4537,-0.03642664465,0.2040549934,0.8170597311,0.240481638,0.6341194622,128,128,0.7822285296,HIGH,-0.05853572567,-0.02036337369,MEDIUM,0.2218207484,0.2672428485,HIGH,0.2535915376,0.5330850717,HIGH,0.6942753159,0.7784574712,2022,late,2022-06-16,10,-0.006488406256,0.3,0.1,-0.006488406256,0.02303764154,-0.05095654598,-0.02952604779,0.04446813972
2022-06-23,0.02103175786,4543,-0.03635256482,0.2411213131,0.8062953995,0.2774738779,0.612590799,128,128,0.6635288867,HIGH,-0.05847171422,-0.02005142132,HIGH,0.2219020596,0.267236207,HIGH,0.2538576245,0.533508379,LOW,0.6945862327,0.780265748,2022,late,2022-06-23,10,0.01266986142,0.6,0,0.01266986142,0.01693807856,-0.04342654867,-0.004268217132,0.05609641009
2022-06-30,0.002245651489,4541,-0.04609101517,0.2197743149,0.758203039,0.2658653301,0.516406078,128,128,0.7526265794,HIGH,-0.05840770276,-0.01987844058,MEDIUM,0.2219833708,0.26724949,MEDIUM,0.2541237113,0.5340196956,MEDIUM,0.6942333516,0.7793616096,2022,late,2022-06-30,10,0.01956206462,0.5,0.1,0.01956206462,-0.03196467175,-0.04218640696,0.05152673637,0.06174847158
