sequence_id,target_year,block_id,market_view,market_sequence_rank,symbol,h10_cont_tested_days,h10_cont_recovered_days,h10_cont_recovery_speed_endpoint_rate,h10_cont_recovery_speed_ols_slope,h10_cont_recovery_speed_theil_sen_slope,h10_cont_recovery_volume_intensity_endpoint_rate,h10_cont_recovery_volume_intensity_ols_slope,h10_cont_recovery_volume_intensity_theil_sen_slope,h10_cont_first_test_position_endpoint_rate,h10_cont_time_of_low_endpoint_rate,h10_cont_close_location_endpoint_rate,h10_cont_open_to_close_return_endpoint_rate,h10_cont_minute_realized_volatility_endpoint_rate,h10_cont_volume_herfindahl_endpoint_rate,h10_cont_opening_30_volume_share_endpoint_rate,h10_cont_closing_30_volume_share_endpoint_rate,h10_cont_signed_test_geometry_endpoint_rate,h10_cont_closing_level_state_endpoint_rate,h10_auction_tested_days,h10_auction_recovered_days,h10_auction_recovery_speed_endpoint_rate,h10_auction_recovery_speed_ols_slope,h10_auction_recovery_speed_theil_sen_slope,h10_auction_recovery_volume_intensity_endpoint_rate,h10_auction_recovery_volume_intensity_ols_slope,h10_auction_recovery_volume_intensity_theil_sen_slope,h10_auction_first_test_position_endpoint_rate,h10_auction_time_of_low_endpoint_rate,h10_auction_close_location_endpoint_rate,h10_auction_open_to_close_return_endpoint_rate,h10_auction_minute_realized_volatility_endpoint_rate,h10_auction_volume_herfindahl_endpoint_rate,h10_auction_opening_30_volume_share_endpoint_rate,h10_auction_closing_30_volume_share_endpoint_rate,h10_auction_signed_test_geometry_endpoint_rate,h10_auction_closing_level_state_endpoint_rate,h20_cont_tested_days,h20_cont_recovered_days,h20_auction_tested_days,h20_auction_recovered_days,h40_cont_tested_days,h40_cont_recovered_days,h40_auction_tested_days,h40_auction_recovered_days,h20_cont_recovery_speed_endpoint_rate,h20_cont_recovery_speed_ols_slope,h20_cont_recovery_speed_theil_sen_slope,h20_cont_recovery_volume_intensity_endpoint_rate,h20_cont_recovery_volume_intensity_ols_slope,h20_cont_recovery_volume_intensity_theil_sen_slope,h20_cont_first_test_position_endpoint_rate,h20_cont_time_of_low_endpoint_rate,h20_cont_close_location_endpoint_rate,h20_cont_open_to_close_return_endpoint_rate,h20_cont_minute_realized_volatility_endpoint_rate,h20_cont_volume_herfindahl_endpoint_rate,h20_cont_opening_30_volume_share_endpoint_rate,h20_cont_closing_30_volume_share_endpoint_rate,h20_cont_signed_test_geometry_endpoint_rate,h20_cont_closing_level_state_endpoint_rate,h20_auction_recovery_speed_endpoint_rate,h20_auction_recovery_speed_ols_slope,h20_auction_recovery_speed_theil_sen_slope,h20_auction_recovery_volume_intensity_endpoint_rate,h20_auction_recovery_volume_intensity_ols_slope,h20_auction_recovery_volume_intensity_theil_sen_slope,h20_auction_first_test_position_endpoint_rate,h20_auction_time_of_low_endpoint_rate,h20_auction_close_location_endpoint_rate,h20_auction_open_to_close_return_endpoint_rate,h20_auction_minute_realized_volatility_endpoint_rate,h20_auction_volume_herfindahl_endpoint_rate,h20_auction_opening_30_volume_share_endpoint_rate,h20_auction_closing_30_volume_share_endpoint_rate,h20_auction_signed_test_geometry_endpoint_rate,h20_auction_closing_level_state_endpoint_rate,h40_cont_recovery_speed_endpoint_rate,h40_cont_recovery_speed_ols_slope,h40_cont_recovery_speed_theil_sen_slope,h40_cont_recovery_volume_intensity_endpoint_rate,h40_cont_recovery_volume_intensity_ols_slope,h40_cont_recovery_volume_intensity_theil_sen_slope,h40_cont_first_test_position_endpoint_rate,h40_cont_time_of_low_endpoint_rate,h40_cont_close_location_endpoint_rate,h40_cont_open_to_close_return_endpoint_rate,h40_cont_minute_realized_volatility_endpoint_rate,h40_cont_volume_herfindahl_endpoint_rate,h40_cont_opening_30_volume_share_endpoint_rate,h40_cont_closing_30_volume_share_endpoint_rate,h40_cont_signed_test_geometry_endpoint_rate,h40_cont_closing_level_state_endpoint_rate,h40_auction_recovery_speed_endpoint_rate,h40_auction_recovery_speed_ols_slope,h40_auction_recovery_speed_theil_sen_slope,h40_auction_recovery_volume_intensity_endpoint_rate,h40_auction_recovery_volume_intensity_ols_slope,h40_auction_recovery_volume_intensity_theil_sen_slope,h40_auction_first_test_position_endpoint_rate,h40_auction_time_of_low_endpoint_rate,h40_auction_close_location_endpoint_rate,h40_auction_open_to_close_return_endpoint_rate,h40_auction_minute_realized_volatility_endpoint_rate,h40_auction_volume_herfindahl_endpoint_rate,h40_auction_opening_30_volume_share_endpoint_rate,h40_auction_closing_30_volume_share_endpoint_rate,h40_auction_signed_test_geometry_endpoint_rate,h40_auction_closing_level_state_endpoint_rate
2021|05|ALL_A|06|600271.SH,2021,5,ALL_A,6,600271.SH,3,3,43.75,43.75,43.75,-0.69329534000601178,-0.69329534000601178,-0.69329534000601178,-0.10460251046025104,-0.14016736401673641,0.13477702468872033,0.0009429579020659995,1.9045513116806509e-05,0.0011085602912962096,0.053396516067743025,-0.010695622167826067,-0.0052449499467856486,-6.1983044793434416e-06,3,3,43.75,43.75,43.75,-0.68834946832921662,-0.68834946832921662,-0.68834946832921662,-0.10416666666666666,-0.13958333333333334,0.13477702468872033,0.0017308684337726532,-2.6176138047937815e-05,0.0011088426337734873,0.051286606461936481,-0.010442183785040401,-0.0052449499467856486,-6.1983044793434416e-06,2,2,2,2,2,2,2,2,87.5,87.5,87.5,0.14129366090411627,0.14129366090411627,0.14129366090411627,-0.31799163179916318,-0.45188284518828453,0.3370531764761156,0.0080210684868075588,-0.0025061389728619869,0.0011404832126430094,0.041270097679119128,-0.029960245428671498,-0.0069342950582995111,0.0043158546347601967,87.5,87.5,87.5,0.14195530931527145,0.14195530931527145,0.14195530931527145,-0.31666666666666665,-0.45000000000000001,0.3370531764761156,0.0084161245409772878,-0.0024792261217670766,0.0011414700175745498,0.039897843153426593,-0.029837895780913046,-0.0069342950582995111,0.0043158546347601967,87.5,87.5,87.5,0.14129366090411627,0.14129366090411627,0.14129366090411627,-0.31799163179916318,-0.45188284518828453,0.3370531764761156,0.0080210684868075588,-0.0025061389728619869,0.0011404832126430094,0.041270097679119128,-0.029960245428671498,-0.0069342950582995111,0.0043158546347601967,87.5,87.5,87.5,0.14195530931527145,0.14195530931527145,0.14195530931527145,-0.31666666666666665,-0.45000000000000001,0.3370531764761156,0.0084161245409772878,-0.0024792261217670766,0.0011414700175745498,0.039897843153426593,-0.029837895780913046,-0.0069342950582995111,0.0043158546347601967
2021|05|ALL_A|07|603706.SH,2021,5,ALL_A,7,603706.SH,2,1,,,,,,,,,,,,,,,,,2,1,,,,,,,,,,,,,,,,,2,1,2,1,2,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021|05|ALL_A|08|603318.SH,2021,5,ALL_A,8,603318.SH,2,2,0.5,0.5,0.5,0.94041553620569562,0.94041553620569562,0.94041553620569562,-0.0041841004184100423,-0.27824267782426781,0.42500084770996588,0.0098248332195037258,0.006811998080415679,0.00088188733232843521,0.1121019352561136,-0.0060308883466538288,-0.011819648065090727,0.005864148949330017,2,2,0.5,0.5,0.5,0.94398470325338946,0.94398470325338946,0.94398470325338946,-0.0041666666666666675,-0.27708333333333335,0.40875032544207246,0.0097950724924080745,0.0063775308521029778,0.00088435383406304958,0.10644645297825479,-0.0059882543050010437,-0.011819648065090727,0.005864148949330017,2,2,2,2,2,2,2,2,0.5,0.5,0.5,0.94041553620569562,0.94041553620569562,0.94041553620569562,-0.0041841004184100423,-0.27824267782426781,0.42500084770996588,0.0098248332195037258,0.006811998080415679,0.00088188733232843521,0.1121019352561136,-0.0060308883466538288,-0.011819648065090727,0.005864148949330017,0.5,0.5,0.5,0.94398470325338946,0.94398470325338946,0.94398470325338946,-0.0041666666666666675,-0.27708333333333335,0.40875032544207246,0.0097950724924080745,0.0063775308521029778,0.00088435383406304958,0.10644645297825479,-0.0059882543050010437,-0.011819648065090727,0.005864148949330017,0.5,0.5,0.5,0.94041553620569562,0.94041553620569562,0.94041553620569562,-0.0041841004184100423,-0.27824267782426781,0.42500084770996588,0.0098248332195037258,0.006811998080415679,0.00088188733232843521,0.1121019352561136,-0.0060308883466538288,-0.011819648065090727,0.005864148949330017,0.5,0.5,0.5,0.94398470325338946,0.94398470325338946,0.94398470325338946,-0.0041666666666666675,-0.27708333333333335,0.40875032544207246,0.0097950724924080745,0.0063775308521029778,0.00088435383406304958,0.10644645297825479,-0.0059882543050010437,-0.011819648065090727,0.005864148949330017
2021|05|ALL_A|09|300477.SZ,2021,5,ALL_A,9,300477.SZ,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021|05|ALL_A|10|603516.SH,2021,5,ALL_A,10,603516.SH,3,3,0,0,0,1.147483245141252,1.147483245141252,1.147483245141252,0.020920502092050208,-0.1286610878661088,0.071028693843381396,0.0024388374493998222,0.0018793761159419092,-0.0005346292434576347,0.014179587907834981,-0.012285211208942822,0.0069727178944259949,0.0092967778734619755,3,3,0,0,0,1.1517487434623563,1.1517487434623563,1.1517487434623563,0.020833333333333336,-0.12812499999999999,0.071028693843381396,0.0030219335662612923,0.0018401793624059169,-0.00053196598771963147,0.012472396367276803,-0.012269243971360182,0.0069727178944259949,0.0092967778734619755,3,3,3,3,3,3,3,3,-0.5,-0.5,-0.5,0.57960625038155389,0.57960625038155389,0.57960625038155389,-0.080543933054393307,-0.1286610878661088,0.071028693843381396,0.0024388374493998222,0.0018793761159419092,-0.0005346292434576347,0.014179587907834981,-0.012285211208942822,0.0055060748848418939,0.0078187714400647368,-0.5,-0.5,-0.5,0.58201872385077857,0.58201872385077857,0.58201872385077857,-0.080208333333333326,-0.12812499999999999,0.071028693843381396,0.0030219335662612923,0.0018401793624059169,-0.00053196598771963147,0.012472396367276803,-0.012269243971360182,0.0055060748848418939,0.0078187714400647368,-0.5,-0.5,-0.5,0.57960625038155389,0.57960625038155389,0.57960625038155389,-0.080543933054393307,-0.1286610878661088,0.071028693843381396,0.0024388374493998222,0.0018793761159419092,-0.0005346292434576347,0.014179587907834981,-0.012285211208942822,0.0055060748848418939,0.0078187714400647368,-0.5,-0.5,-0.5,0.58201872385077857,0.58201872385077857,0.58201872385077857,-0.080208333333333326,-0.12812499999999999,0.071028693843381396,0.0030219335662612923,0.0018401793624059169,-0.00053196598771963147,0.012472396367276803,-0.012269243971360182,0.0055060748848418939,0.0078187714400647368
2021|05|CHINEXT_BOARD|01|300276.SZ,2021,5,CHINEXT_BOARD,1,300276.SZ,1,1,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,1,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021|05|CHINEXT_BOARD|02|300499.SZ,2021,5,CHINEXT_BOARD,2,300499.SZ,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021|05|CHINEXT_BOARD|03|300679.SZ,2021,5,CHINEXT_BOARD,3,300679.SZ,1,1,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021|05|CHINEXT_BOARD|04|300508.SZ,2021,5,CHINEXT_BOARD,4,300508.SZ,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021|05|CHINEXT_BOARD|05|300985.SZ,2021,5,CHINEXT_BOARD,5,300985.SZ,1,0,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021|05|CHINEXT_BOARD|06|300185.SZ,2021,5,CHINEXT_BOARD,6,300185.SZ,1,1,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021|05|CHINEXT_BOARD|07|300062.SZ,2021,5,CHINEXT_BOARD,7,300062.SZ,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021|05|CHINEXT_BOARD|08|300587.SZ,2021,5,CHINEXT_BOARD,8,300587.SZ,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021|05|CHINEXT_BOARD|09|300706.SZ,2021,5,CHINEXT_BOARD,9,300706.SZ,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021|05|CHINEXT_BOARD|10|300485.SZ,2021,5,CHINEXT_BOARD,10,300485.SZ,2,1,,,,,,,,,,,,,,,,,2,1,,,,,,,,,,,,,,,,,2,1,2,1,2,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021|05|SH_A|01|601878.SH,2021,5,SH_A,1,601878.SH,4,4,-2.6666666666666665,-2.5,-1.8333333333333333,0.21699484801565042,0.057960626456717956,0.083624054413399054,-0.076708507670850759,-0.27196652719665271,0.072199735782354432,0.0069977282744954072,-0.0018561781966914767,4.9448551111655699e-05,0.01796777522657737,-0.010541043916728471,0.0014424946792013598,0.0026729042238139802,4,4,-2.6666666666666665,-2.5,-1.8333333333333333,0.21645827362552694,0.091624105805216585,0.083554664288660374,-0.076388888888888881,-0.27083333333333331,0.072199735782354432,0.0075599656667019914,-0.0019959734871426867,4.7963593813307955e-05,0.019780472352184941,-0.010525898149291371,0.0014424946792013598,0.0026729042238139802,4,4,4,4,4,4,4,4,-2.6666666666666665,-2.5,-1.8333333333333333,0.21699484801565042,0.057960626456717956,0.083624054413399054,-0.076708507670850759,-0.27196652719665271,0.072199735782354432,0.0069977282744954072,-0.0018561781966914767,4.9448551111655699e-05,0.01796777522657737,-0.010541043916728471,0.0014424946792013598,0.0026729042238139802,-2.6666666666666665,-2.5,-1.8333333333333333,0.21645827362552694,0.091624105805216585,0.083554664288660374,-0.076388888888888881,-0.27083333333333331,0.072199735782354432,0.0075599656667019914,-0.0019959734871426867,4.7963593813307955e-05,0.019780472352184941,-0.010525898149291371,0.0014424946792013598,0.0026729042238139802,-2.6666666666666665,-2.5,-1.8333333333333333,0.21699484801565042,0.057960626456717956,0.083624054413399054,-0.076708507670850759,-0.27196652719665271,0.072199735782354432,0.0069977282744954072,-0.0018561781966914767,4.9448551111655699e-05,0.01796777522657737,-0.010541043916728471,0.0014424946792013598,0.0026729042238139802,-2.6666666666666665,-2.5,-1.8333333333333333,0.21645827362552694,0.091624105805216585,0.083554664288660374,-0.076388888888888881,-0.27083333333333331,0.072199735782354432,0.0075599656667019914,-0.0019959734871426867,4.7963593813307955e-05,0.019780472352184941,-0.010525898149291371,0.0014424946792013598,0.0026729042238139802
2021|05|SH_A|02|688208.SH,2021,5,SH_A,2,688208.SH,2,2,-6,-6,-6,-0.12318929419293367,-0.12318929419293367,-0.12318929419293367,0.029288702928870293,-0.23430962343096234,0.083002675811840926,0.008015843956336699,0.0027650032345828239,-0.00027240785260776446,0.099647157365574543,-0.015931335603472978,0.014494111360188078,0.015005226747302203,2,2,-6,-6,-6,-0.12269551908417931,-0.12269551908417931,-0.12269551908417931,0.029166666666666667,-0.23333333333333334,0.083002675811840926,0.0076575814308630918,0.0028127425733786987,-0.00026289023171907535,0.098061713724494792,-0.015863851436628329,0.014494111360188078,0.015005226747302203,2,2,2,2,0,0,0,0,-6,-6,-6,-0.12318929419293367,-0.12318929419293367,-0.12318929419293367,0.029288702928870293,-0.23430962343096234,0.083002675811840926,0.008015843956336699,0.0027650032345828239,-0.00027240785260776446,0.099647157365574543,-0.015931335603472978,0.014494111360188078,0.015005226747302203,-6,-6,-6,-0.12269551908417931,-0.12269551908417931,-0.12269551908417931,0.029166666666666667,-0.23333333333333334,0.083002675811840926,0.0076575814308630918,0.0028127425733786987,-0.00026289023171907535,0.098061713724494792,-0.015863851436628329,0.014494111360188078,0.015005226747302203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021|05|SH_A|03|603367.SH,2021,5,SH_A,3,603367.SH,2,1,,,,,,,,,,,,,,,,,2,1,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021|05|SH_A|04|600651.SH,2021,5,SH_A,4,600651.SH,3,3,-58.333333333333336,-62.357142857142854,-58.333333333333336,1.9138333758180692,1.8501135747723627,1.9138333758180692,0,-0.14783821478382148,-0.098484826591509325,-0.015036147859133209,-0.013496636667466672,-0.002762240422061048,0.06613990077653048,-0.0087089067982416227,0.0031979227868735491,-0.015005365289971465,3,3,-58.333333333333336,-62.428571428571423,-58.333333333333336,1.5878784406908542,1.5706971201811035,1.5878784406908542,0,-0.14861111111111111,-0.098484826591509325,-0.013912475657021842,-0.012993832162253032,-0.0027901702680237874,0.070156378510541406,-0.009213785668022301,0.0031979227868735491,-0.015005365289971465,3,3,3,3,3,3,3,3,-58.333333333333336,-62.357142857142854,-58.333333333333336,1.9138333758180692,1.8501135747723627,1.9138333758180692,0,-0.14783821478382148,-0.098484826591509325,-0.015036147859133209,-0.013496636667466672,-0.002762240422061048,0.06613990077653048,-0.0087089067982416227,0.0031979227868735491,-0.015005365289971465,-58.333333333333336,-62.428571428571423,-58.333333333333336,1.5878784406908542,1.5706971201811035,1.5878784406908542,0,-0.14861111111111111,-0.098484826591509325,-0.013912475657021842,-0.012993832162253032,-0.0027901702680237874,0.070156378510541406,-0.009213785668022301,0.0031979227868735491,-0.015005365289971465,-58.333333333333336,-62.357142857142854,-58.333333333333336,1.9138333758180692,1.8501135747723627,1.9138333758180692,0,-0.14783821478382148,-0.098484826591509325,-0.015036147859133209,-0.013496636667466672,-0.002762240422061048,0.06613990077653048,-0.0087089067982416227,0.0031979227868735491,-0.015005365289971465,-58.333333333333336,-62.428571428571423,-58.333333333333336,1.5878784406908542,1.5706971201811035,1.5878784406908542,0,-0.14861111111111111,-0.098484826591509325,-0.013912475657021842,-0.012993832162253032,-0.0027901702680237874,0.070156378510541406,-0.009213785668022301,0.0031979227868735491,-0.015005365289971465
2021|05|SH_A|05|603636.SH,2021,5,SH_A,5,603636.SH,3,1,,,,,,,,,,,,,,,,,3,1,,,,,,,,,,,,,,,,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021|05|SH_A|06|600963.SH,2021,5,SH_A,6,600963.SH,2,2,23,23,23,0.37579513392586339,0.37579513392586339,0.37579513392586339,-0.90376569037656906,-0.85355648535564854,0.74178199274453993,0.10336303883010622,0.014798040088820123,-0.00042282538937682933,0.064150083799138224,-0.12380175626299118,-0.048959197742088345,0.029024666686324307,2,2,23,23,23,0.3474673718963226,0.3474673718963226,0.3474673718963226,-0.90000000000000002,-0.84999999999999998,0.74178199274453993,0.10223159189510111,0.01453416195237018,-0.00046558023051807354,0.072588258855190102,-0.12428730528981342,-0.048959197742088345,0.029024666686324307,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021|05|SH_A|07|605128.SH,2021,5,SH_A,7,605128.SH,1,1,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021|05|SH_A|08|603180.SH,2021,5,SH_A,8,603180.SH,4,3,-0.5,-0.5,-0.5,-1.624087864255134,-1.624087864255134,-1.624087864255134,-0.0062761506276150618,0.32635983263598328,0.13939955408379776,0.01102635477964975,-0.0036989658882639626,-0.0010250769115708004,-0.076184454636048643,-0.032739158356596562,-0.0051490371235872745,-0.0002790728740162951,4,3,-0.5,-0.5,-0.5,-1.6158134862327094,-1.6158134862327094,-1.6158134862327094,-0.0062500000000000021,0.32500000000000001,0.13993119289529871,0.0088825513969322256,-0.0034401794522690016,-0.00099754709760032853,-0.077398161061212639,-0.032316633275381555,-0.0051490371235872745,-0.0002790728740162951,4,3,4,3,4,3,4,3,-0.5,-0.5,-0.5,-1.624087864255134,-1.624087864255134,-1.624087864255134,-0.0062761506276150618,0.32635983263598328,0.13939955408379776,0.01102635477964975,-0.0036989658882639626,-0.0010250769115708004,-0.076184454636048643,-0.032739158356596562,-0.0051490371235872745,-0.0002790728740162951,-0.5,-0.5,-0.5,-1.6158134862327094,-1.6158134862327094,-1.6158134862327094,-0.0062500000000000021,0.32500000000000001,0.13993119289529871,0.0088825513969322256,-0.0034401794522690016,-0.00099754709760032853,-0.077398161061212639,-0.032316633275381555,-0.0051490371235872745,-0.0002790728740162951,-0.5,-0.5,-0.5,-1.624087864255134,-1.624087864255134,-1.624087864255134,-0.0062761506276150618,0.32635983263598328,0.13939955408379776,0.01102635477964975,-0.0036989658882639626,-0.0010250769115708004,-0.076184454636048643,-0.032739158356596562,-0.0051490371235872745,-0.0002790728740162951,-0.5,-0.5,-0.5,-1.6158134862327094,-1.6158134862327094,-1.6158134862327094,-0.0062500000000000021,0.32500000000000001,0.13993119289529871,0.0088825513969322256,-0.0034401794522690016,-0.00099754709760032853,-0.077398161061212639,-0.032316633275381555,-0.0051490371235872745,-0.0002790728740162951
2021|05|SH_A|09|600512.SH,2021,5,SH_A,9,600512.SH,2,2,0,0,0,-0.45006895880667352,-0.45006895880667352,-0.45006895880667352,0,-0.023012552301255231,0.37857155021347011,0.027653522254564467,-0.0015786412356215834,0.0001476030290697818,-0.052944351158194319,-0.0024329592021333085,0.014462367180855085,0.026236549500496142,2,2,0,0,0,-0.44678782987383348,-0.44678782987383348,-0.44678782987383348,0,-0.022916666666666669,0.37857155021347011,0.025959391753805294,-0.001567809776310429,0.00015552646047223197,-0.051305618428127364,-0.002335291832145675,0.014462367180855085,0.026236549500496142,2,2,2,2,0,0,0,0,0,0,0,-2.0653453386960656,-2.0653453386960656,-2.0653453386960656,-0.027196652719665274,-0.023012552301255231,0.37857155021347011,0.027653522254564467,-0.0015786412356215834,0.0001476030290697818,-0.052944351158194319,-0.0024329592021333085,-5.5355091032605053e-06,0.011672194217922538,0,0,0,-2.0592236650953115,-2.0592236650953115,-2.0592236650953115,-0.027083333333333334,-0.022916666666666669,0.37857155021347011,0.025959391753805294,-0.001567809776310429,0.00015552646047223197,-0.051305618428127364,-0.002335291832145675,-5.5355091032605053e-06,0.011672194217922538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021|05|SH_A|10|600624.SH,2021,5,SH_A,10,600624.SH,4,3,0,0,0,0.22689093881686451,0.22689093881686451,0.22689093881686451,0,-0.42887029288702927,0.22727331839245368,0.029949790328747616,-0.001537427522111643,0.00036411615306425338,0.11964957330675245,-0.046456500490713162,0.029523562348802879,0.037760826061300934,4,3,0,0,0,0.22766188167146872,0.22766188167146872,0.22766188167146872,0,-0.42708333333333331,0.20833391282233626,0.032386562782819261,-0.00015762501242318205,0.00036523321145451922,0.11810139147306303,-0.046374673358017642,0.029523562348802879,0.037760826061300934,4,3,4,3,4,4,4,4,0,0,0,0.22689093881686451,0.22689093881686451,0.22689093881686451,0,-0.42887029288702927,0.22727331839245368,0.029949790328747616,-0.001537427522111643,0.00036411615306425338,0.11964957330675245,-0.046456500490713162,0.029523562348802879,0.037760826061300934,0,0,0,0.22766188167146872,0.22766188167146872,0.22766188167146872,0,-0.42708333333333331,0.20833391282233626,0.032386562782819261,-0.00015762501242318205,0.00036523321145451922,0.11810139147306303,-0.046374673358017642,0.029523562348802879,0.037760826061300934,-0.25,-0.25714285714285712,-0.125,-0.17461229165655817,-0.13941922454375985,-0.15079279787871952,-0.10878661087866109,-0.1213389121338912,-0.027667283002820675,-0.0013319313306378033,0.0014487460950108836,-0.00089344071130023021,0.04972938859335499,-0.023362195461587014,-0.0014433092862007058,-0.0020076614934876336,-0.25,-0.25714285714285712,-0.125,-0.17525977304422746,-0.1403759808204024,-0.152199249799645,-0.10833333333333334,-0.12083333333333332,-0.037136985787879384,-0.0024765757571639513,0.0022512832153589882,-0.0008929764119856437,0.049780033779656507,-0.023347503098887435,-0.0014433092862007058,-0.0020076614934876336
2021|05|SZ_A|01|000513.SZ,2021,5,SZ_A,1,000513.SZ,4,4,-0.5,-0.37142857142857144,-0.5,-0.22255539988505457,-0.30359390717584256,-0.27504899470972971,0.0020920502092050207,-0.13389121338912133,0.1284316617746333,0.014055818253009472,0.0015982372185323898,-6.4269163553881854e-06,-0.0063045110955771144,0.0038815299175865986,0.0039915383872340116,0.015542393417681738,4,4,-0.5,-0.37142857142857144,-0.5,-0.22166235865944128,-0.30282414251915224,-0.27414960042953451,0.0020833333333333337,-0.13333333333333333,0.13028366525748292,0.014541511884664071,0.0015573512123671493,-2.4852107685653484e-06,-0.0069456024095141886,0.0039039915352982492,0.0039915383872340116,0.015542393417681738,4,4,4,4,4,4,4,4,-0.5,-0.37142857142857144,-0.5,-0.22255539988505457,-0.30359390717584256,-0.27504899470972971,0.0020920502092050207,-0.13389121338912133,0.1284316617746333,0.014055818253009472,0.0015982372185323898,-6.4269163553881854e-06,-0.0063045110955771144,0.0038815299175865986,0.0039915383872340116,0.015542393417681738,-0.5,-0.37142857142857144,-0.5,-0.22166235865944128,-0.30282414251915224,-0.27414960042953451,0.0020833333333333337,-0.13333333333333333,0.13028366525748292,0.014541511884664071,0.0015573512123671493,-2.4852107685653484e-06,-0.0069456024095141886,0.0039039915352982492,0.0039915383872340116,0.015542393417681738,-0.5,-0.37142857142857144,-0.5,-0.22255539988505457,-0.30359390717584256,-0.27504899470972971,0.0020920502092050207,-0.13389121338912133,0.1284316617746333,0.014055818253009472,0.0015982372185323898,-6.4269163553881854e-06,-0.0063045110955771144,0.0038815299175865986,0.0039915383872340116,0.015542393417681738,-0.5,-0.37142857142857144,-0.5,-0.22166235865944128,-0.30282414251915224,-0.27414960042953451,0.0020833333333333337,-0.13333333333333333,0.13028366525748292,0.014541511884664071,0.0015573512123671493,-2.4852107685653484e-06,-0.0069456024095141886,0.0039039915352982492,0.0039915383872340116,0.015542393417681738
2021|05|SZ_A|02|002828.SZ,2021,5,SZ_A,2,002828.SZ,3,0,,,,,,,,,,,,,,,,,3,0,,,,,,,,,,,,,,,,,3,0,3,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
